date,hour,stationID,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
20190803,16,1316A,39.0,16.0,14.0,39.0,29.0,1.0,1.0,11.0,19.0,120.0,122.0,108.0,108.0,0.6,0.6
20190803,17,1316A,39.0,17.0,14.0,39.0,30.0,1.0,1.0,13.0,18.0,120.0,122.0,113.0,113.0,0.6,0.6
20190803,18,1316A,38.0,18.0,14.0,38.0,30.0,1.0,1.0,14.0,18.0,121.0,122.0,116.0,116.0,0.6,0.6
20190803,19,1316A,43.0,18.0,15.0,40.0,31.0,1.0,1.0,17.0,18.0,137.0,137.0,120.0,120.0,0.6,0.6
20190803,20,1316A,40.0,20.0,15.0,39.0,32.0,2.0,1.0,19.0,18.0,125.0,137.0,123.0,123.0,0.7,0.6
20190803,21,1316A,42.0,20.0,16.0,42.0,32.0,2.0,2.0,18.0,17.0,116.0,137.0,123.0,123.0,0.7,0.6
20190803,22,1316A,41.0,20.0,16.0,41.0,32.0,3.0,2.0,18.0,17.0,117.0,137.0,122.0,123.0,0.6,0.6
20190803,23,1316A,42.0,20.0,16.0,42.0,33.0,2.0,2.0,20.0,17.0,111.0,137.0,121.0,123.0,0.6,0.6
20190804,0,1316A,45.0,22.0,17.0,45.0,34.0,3.0,2.0,19.0,16.0,110.0,137.0,120.0,123.0,0.7,0.6
20190804,1,1316A,41.0,23.0,17.0,41.0,34.0,2.0,2.0,19.0,16.0,95.0,137.0,95.0,95.0,0.7,0.6
20190804,2,1316A,46.0,24.0,17.0,46.0,34.0,2.0,2.0,20.0,16.0,89.0,137.0,92.0,95.0,0.7,0.6
20190804,3,1316A,50.0,27.0,18.0,50.0,35.0,2.0,2.0,24.0,16.0,80.0,137.0,88.0,95.0,0.8,0.6
20190804,4,1316A,53.0,27.0,18.0,55.0,36.0,3.0,2.0,17.0,16.0,83.0,137.0,87.0,95.0,0.8,0.6
20190804,5,1316A,46.0,28.0,19.0,46.0,36.0,2.0,2.0,13.0,15.0,81.0,137.0,86.0,95.0,0.8,0.7
20190804,6,1316A,47.0,30.0,19.0,47.0,37.0,1.0,2.0,13.0,15.0,78.0,137.0,84.0,95.0,0.8,0.7
20190804,7,1316A,45.0,31.0,20.0,44.0,37.0,1.0,2.0,15.0,15.0,69.0,137.0,82.0,95.0,0.8,0.7
20190804,8,1316A,45.0,31.0,20.0,44.0,38.0,1.0,2.0,22.0,16.0,65.0,137.0,80.0,95.0,0.8,0.7
20190804,9,1316A,50.0,35.0,21.0,49.0,39.0,1.0,2.0,21.0,16.0,59.0,137.0,76.0,95.0,0.9,0.7
20190804,10,1316A,53.0,36.0,22.0,55.0,41.0,1.0,2.0,22.0,16.0,54.0,137.0,71.0,95.0,0.9,0.7
20190804,11,1316A,59.0,38.0,23.0,67.0,42.0,1.0,2.0,24.0,17.0,56.0,137.0,68.0,95.0,0.9,0.7
20190804,12,1316A,58.0,40.0,24.0,66.0,44.0,1.0,2.0,20.0,17.0,72.0,137.0,67.0,95.0,0.8,0.7
20190804,13,1316A,59.0,40.0,25.0,67.0,46.0,1.0,2.0,19.0,17.0,89.0,137.0,68.0,95.0,0.8,0.7
20190804,14,1316A,55.0,38.0,26.0,60.0,47.0,1.0,2.0,15.0,18.0,130.0,137.0,74.0,95.0,0.8,0.7
20190804,15,1316A,59.0,38.0,27.0,68.0,49.0,1.0,2.0,16.0,18.0,135.0,137.0,82.0,95.0,0.8,0.7
20190804,16,1316A,57.0,36.0,28.0,64.0,50.0,1.0,2.0,16.0,18.0,142.0,142.0,92.0,95.0,0.7,0.7
20190804,17,1316A,57.0,34.0,29.0,63.0,51.0,1.0,2.0,16.0,18.0,145.0,145.0,103.0,103.0,0.7,0.8
20190804,18,1316A,55.0,26.0,29.0,60.0,52.0,1.0,2.0,20.0,18.0,125.0,145.0,112.0,112.0,0.7,0.8
20190804,19,1316A,41.0,19.0,29.0,41.0,52.0,1.0,2.0,29.0,19.0,96.0,145.0,117.0,117.0,0.6,0.8
20190804,20,1316A,31.0,20.0,29.0,31.0,51.0,1.0,2.0,34.0,20.0,91.0,145.0,119.0,119.0,0.7,0.8
20190804,21,1316A,46.0,22.0,29.0,46.0,52.0,1.0,1.0,39.0,20.0,81.0,145.0,118.0,119.0,0.6,0.8
20190804,22,1316A,58.0,24.0,30.0,65.0,53.0,1.0,1.0,46.0,22.0,69.0,145.0,110.0,119.0,0.7,0.8
20190804,23,1316A,57.0,27.0,30.0,64.0,54.0,1.0,1.0,51.0,23.0,46.0,145.0,99.0,119.0,0.7,0.8
20190805,0,1316A,58.0,29.0,30.0,65.0,54.0,1.0,1.0,48.0,24.0,43.0,145.0,87.0,119.0,0.7,0.8
20190805,1,1316A,58.0,29.0,30.0,65.0,55.0,1.0,1.0,44.0,25.0,37.0,145.0,37.0,37.0,0.6,0.8
20190805,2,1316A,60.0,31.0,31.0,69.0,56.0,2.0,1.0,53.0,27.0,25.0,145.0,31.0,37.0,0.6,0.8
20190805,3,1316A,62.0,30.0,31.0,73.0,57.0,2.0,1.0,54.0,28.0,19.0,145.0,27.0,37.0,0.6,0.7
20190805,4,1316A,57.0,30.0,31.0,64.0,58.0,2.0,1.0,48.0,29.0,24.0,145.0,26.0,37.0,0.6,0.7
20190805,5,1316A,54.0,29.0,31.0,57.0,58.0,2.0,1.0,50.0,31.0,23.0,145.0,26.0,37.0,0.6,0.7
20190805,6,1316A,57.0,29.0,31.0,63.0,59.0,2.0,1.0,54.0,32.0,17.0,145.0,24.0,37.0,0.6,0.7
20190805,7,1316A,54.0,28.0,31.0,58.0,59.0,2.0,1.0,46.0,34.0,21.0,145.0,24.0,37.0,0.6,0.7
20190805,9,1316A,43.0,22.0,30.0,43.0,59.0,2.0,1.0,26.0,34.0,53.0,145.0,27.0,37.0,0.7,0.7
20190805,10,1316A,29.0,20.0,29.0,25.0,58.0,2.0,1.0,25.0,35.0,61.0,145.0,31.0,37.0,0.6,0.7
20190805,11,1316A,31.0,18.0,29.0,31.0,57.0,2.0,1.0,20.0,34.0,84.0,145.0,39.0,39.0,0.6,0.7
20190805,12,1316A,33.0,17.0,28.0,24.0,55.0,1.0,1.0,14.0,34.0,105.0,145.0,50.0,50.0,0.6,0.7
20190805,13,1316A,36.0,16.0,27.0,32.0,53.0,1.0,1.0,10.0,34.0,115.0,145.0,61.0,61.0,0.5,0.6
20190805,15,1316A,43.0,17.0,25.0,43.0,51.0,1.0,1.0,14.0,34.0,120.0,145.0,87.0,87.0,0.6,0.6
20190805,16,1316A,50.0,17.0,24.0,50.0,50.0,1.0,1.0,25.0,34.0,97.0,145.0,95.0,95.0,0.5,0.6
20190805,17,1316A,46.0,18.0,23.0,46.0,50.0,1.0,1.0,34.0,35.0,75.0,126.0,98.0,98.0,0.6,0.6
20190805,18,1316A,32.0,17.0,23.0,4.0,47.0,1.0,1.0,20.0,35.0,101.0,126.0,103.0,103.0,0.6,0.6
20190805,19,1316A,41.0,15.0,23.0,41.0,47.0,1.0,1.0,21.0,34.0,103.0,126.0,105.0,105.0,0.5,0.6
20190805,20,1316A,46.0,14.0,23.0,46.0,48.0,1.0,1.0,36.0,34.0,72.0,126.0,101.0,105.0,0.6,0.6
20190805,21,1316A,41.0,14.0,22.0,41.0,48.0,1.0,1.0,36.0,34.0,56.0,126.0,94.0,105.0,0.6,0.6
20190805,22,1316A,30.0,14.0,22.0,30.0,46.0,1.0,1.0,27.0,34.0,62.0,126.0,86.0,105.0,0.5,0.6
20190805,23,1316A,28.0,13.0,21.0,28.0,45.0,1.0,1.0,41.0,33.0,48.0,126.0,77.0,105.0,0.6,0.6
20190806,0,1316A,45.0,14.0,21.0,45.0,44.0,1.0,1.0,89.0,35.0,8.0,126.0,66.0,105.0,0.7,0.6
20190806,1,1316A,57.0,14.0,20.0,64.0,44.0,1.0,1.0,92.0,37.0,5.0,126.0,5.0,5.0,0.7,0.6
20190806,2,1316A,54.0,15.0,19.0,57.0,44.0,1.0,1.0,90.0,38.0,9.0,126.0,7.0,7.0,0.6,0.6
20190806,3,1316A,52.0,15.0,19.0,53.0,43.0,1.0,1.0,90.0,40.0,13.0,126.0,9.0,9.0,0.6,0.6
20190806,4,1316A,55.0,17.0,18.0,60.0,42.0,2.0,1.0,93.0,42.0,4.0,126.0,8.0,9.0,0.6,0.6
20190806,5,1316A,52.0,17.0,18.0,54.0,42.0,2.0,1.0,88.0,43.0,6.0,126.0,7.0,9.0,0.6,0.6
20190806,6,1316A,47.0,17.0,17.0,47.0,42.0,2.0,1.0,80.0,44.0,8.0,126.0,8.0,9.0,0.7,0.6
20190806,7,1316A,56.0,17.0,17.0,61.0,42.0,2.0,1.0,75.0,46.0,6.0,126.0,7.0,9.0,1.0,0.6
20190806,10,1316A,49.0,20.0,16.0,49.0,45.0,2.0,1.0,67.0,50.0,37.0,126.0,13.0,13.0,0.7,0.6
20190806,11,1316A,52.0,19.0,16.0,54.0,46.0,2.0,1.0,53.0,52.0,54.0,126.0,18.0,18.0,0.8,0.6
20190806,12,1316A,44.0,20.0,16.0,44.0,46.0,1.0,1.0,41.0,53.0,75.0,126.0,27.0,27.0,0.7,0.6
20190806,13,1316A,50.0,20.0,17.0,50.0,47.0,1.0,1.0,34.0,54.0,90.0,126.0,38.0,38.0,0.6,0.6
20190806,14,1316A,52.0,18.0,17.0,53.0,48.0,1.0,1.0,26.0,54.0,88.0,120.0,48.0,48.0,0.6,0.6
20190806,15,1316A,43.0,18.0,17.0,43.0,48.0,1.0,1.0,36.0,55.0,61.0,103.0,54.0,54.0,0.6,0.6
20190806,16,1316A,35.0,21.0,17.0,35.0,48.0,1.0,1.0,55.0,57.0,44.0,103.0,59.0,59.0,0.7,0.7
20190806,17,1316A,35.0,23.0,17.0,35.0,47.0,1.0,1.0,48.0,57.0,47.0,103.0,62.0,62.0,0.7,0.7
20190806,18,1316A,28.0,19.0,17.0,11.0,48.0,1.0,1.0,30.0,58.0,63.0,103.0,65.0,65.0,0.6,0.7
20190806,19,1316A,26.0,18.0,17.0,5.0,46.0,1.0,1.0,35.0,58.0,61.0,90.0,66.0,66.0,0.6,0.7
20190806,20,1316A,26.0,18.0,18.0,25.0,45.0,1.0,1.0,38.0,58.0,45.0,90.0,62.0,66.0,0.7,0.7
20190806,21,1316A,23.0,16.0,18.0,13.0,44.0,1.0,1.0,36.0,58.0,44.0,90.0,57.0,66.0,0.7,0.7
20190806,22,1316A,27.0,16.0,18.0,16.0,43.0,1.0,1.0,54.0,59.0,19.0,90.0,48.0,66.0,0.8,0.7
20190806,23,1316A,28.0,18.0,18.0,20.0,43.0,1.0,1.0,56.0,60.0,19.0,90.0,43.0,66.0,0.7,0.7
20190807,0,1316A,29.0,19.0,18.0,29.0,42.0,1.0,1.0,58.0,59.0,12.0,90.0,39.0,66.0,0.8,0.7
20190807,1,1316A,32.0,21.0,18.0,32.0,41.0,1.0,1.0,41.0,57.0,17.0,90.0,17.0,17.0,0.7,0.7
20190807,2,1316A,37.0,21.0,19.0,37.0,40.0,1.0,1.0,30.0,54.0,25.0,90.0,21.0,21.0,0.7,0.7
20190807,3,1316A,39.0,22.0,19.0,39.0,40.0,1.0,1.0,31.0,52.0,22.0,90.0,21.0,21.0,0.7,0.7
20190807,4,1316A,48.0,28.0,19.0,48.0,39.0,2.0,1.0,34.0,49.0,25.0,90.0,22.0,22.0,1.1,0.7
20190807,5,1316A,52.0,28.0,20.0,53.0,39.0,2.0,1.0,34.0,47.0,25.0,90.0,23.0,23.0,1.2,0.7
20190807,6,1316A,43.0,26.0,20.0,43.0,39.0,2.0,1.0,33.0,45.0,20.0,90.0,22.0,23.0,1.1,0.8
20190807,7,1316A,33.0,23.0,20.0,31.0,38.0,1.0,1.0,38.0,44.0,22.0,90.0,22.0,23.0,1.4,0.8
20190807,8,1316A,30.0,21.0,21.0,30.0,36.0,2.0,1.0,46.0,43.0,21.0,90.0,22.0,23.0,1.5,0.8
20190807,10,1316A,26.0,18.0,20.0,19.0,33.0,3.0,1.0,28.0,40.0,63.0,90.0,31.0,31.0,0.8,0.8
20190807,11,1316A,24.0,16.0,20.0,22.0,31.0,2.0,1.0,25.0,38.0,74.0,90.0,37.0,37.0,1.0,0.8
20190807,12,1316A,31.0,15.0,20.0,12.0,30.0,1.0,1.0,21.0,38.0,99.0,99.0,46.0,46.0,0.7,0.8
20190807,13,1316A,38.0,16.0,20.0,30.0,29.0,2.0,1.0,18.0,37.0,120.0,120.0,58.0,58.0,0.7,0.8
20190807,14,1316A,46.0,16.0,20.0,33.0,28.0,1.0,1.0,18.0,37.0,147.0,147.0,74.0,74.0,0.7,0.8
20190807,15,1316A,50.0,15.0,20.0,26.0,28.0,1.0,1.0,12.0,36.0,160.0,160.0,92.0,92.0,0.7,0.8
20190807,16,1316A,65.0,16.0,20.0,37.0,28.0,1.0,1.0,16.0,34.0,172.0,172.0,110.0,110.0,0.7,0.8
20190807,17,1316A,47.0,14.0,19.0,31.0,28.0,1.0,1.0,12.0,33.0,150.0,172.0,123.0,123.0,0.7,0.8
20190807,18,1316A,36.0,13.0,19.0,23.0,28.0,1.0,1.0,23.0,32.0,114.0,172.0,130.0,130.0,0.7,0.8
20190807,19,1316A,41.0,13.0,19.0,41.0,30.0,1.0,1.0,27.0,32.0,90.0,172.0,132.0,132.0,0.7,0.8
20190807,20,1316A,34.0,15.0,19.0,34.0,30.0,1.0,1.0,36.0,32.0,76.0,172.0,129.0,132.0,0.7,0.9
20190807,21,1316A,39.0,18.0,19.0,39.0,31.0,2.0,1.0,39.0,32.0,68.0,172.0,122.0,132.0,0.9,0.9
20190807,22,1316A,47.0,20.0,19.0,47.0,32.0,2.0,2.0,41.0,31.0,52.0,172.0,110.0,132.0,0.8,0.9
20190807,23,1316A,50.0,19.0,19.0,50.0,34.0,2.0,2.0,37.0,31.0,44.0,172.0,96.0,132.0,0.7,0.9
20190808,0,1316A,38.0,19.0,19.0,38.0,34.0,2.0,2.0,30.0,29.0,41.0,172.0,79.0,132.0,0.7,0.9
20190808,1,1316A,42.0,18.0,19.0,42.0,34.0,2.0,2.0,35.0,29.0,34.0,172.0,34.0,34.0,0.7,0.9
20190808,2,1316A,43.0,18.0,19.0,43.0,35.0,2.0,2.0,39.0,30.0,29.0,172.0,32.0,34.0,0.7,0.9
20190808,3,1316A,38.0,18.0,18.0,38.0,35.0,1.0,2.0,44.0,30.0,23.0,172.0,29.0,34.0,0.7,0.9
20190808,4,1316A,45.0,18.0,18.0,45.0,34.0,2.0,2.0,43.0,30.0,21.0,172.0,27.0,34.0,0.7,0.8
20190808,5,1316A,43.0,18.0,18.0,43.0,34.0,2.0,2.0,41.0,31.0,21.0,172.0,26.0,34.0,0.7,0.8
20190808,6,1316A,48.0,21.0,17.0,48.0,34.0,1.0,2.0,40.0,31.0,22.0,172.0,25.0,34.0,0.7,0.8
20190808,7,1316A,43.0,18.0,17.0,43.0,35.0,1.0,2.0,37.0,31.0,26.0,172.0,25.0,34.0,0.9,0.8
20190808,8,1316A,27.0,16.0,17.0,27.0,35.0,2.0,2.0,33.0,30.0,44.0,172.0,28.0,34.0,0.7,0.7
20190808,9,1316A,23.0,15.0,17.0,14.0,34.0,1.0,2.0,23.0,30.0,72.0,172.0,32.0,34.0,0.7,0.7
20190808,10,1316A,29.0,14.0,17.0,25.0,35.0,2.0,2.0,18.0,30.0,90.0,172.0,40.0,40.0,0.6,0.7
20190808,11,1316A,38.0,14.0,17.0,21.0,35.0,1.0,1.0,12.0,29.0,119.0,172.0,52.0,52.0,0.7,0.7
20190808,12,1316A,44.0,16.0,17.0,29.0,35.0,2.0,2.0,11.0,29.0,139.0,172.0,67.0,67.0,0.7,0.7
20190808,13,1316A,42.0,17.0,17.0,41.0,36.0,1.0,1.0,10.0,28.0,134.0,172.0,81.0,81.0,0.6,0.7
20190808,14,1316A,40.0,16.0,17.0,30.0,36.0,1.0,1.0,8.0,28.0,128.0,172.0,94.0,94.0,0.7,0.7
20190808,15,1316A,42.0,16.0,17.0,32.0,36.0,1.0,1.0,8.0,28.0,133.0,172.0,107.0,107.0,0.7,0.7
20190808,16,1316A,44.0,19.0,17.0,30.0,36.0,1.0,1.0,9.0,27.0,140.0,150.0,119.0,119.0,0.8,0.7
20190808,17,1316A,47.0,22.0,17.0,47.0,36.0,1.0,1.0,10.0,27.0,141.0,141.0,128.0,128.0,0.8,0.7
20190808,18,1316A,,,17.0,,37.0,1.0,1.0,16.0,27.0,,141.0,133.0,133.0,0.8,0.7
20190808,19,1316A,38.0,22.0,18.0,,37.0,1.0,1.0,,27.0,120.0,141.0,134.0,134.0,0.7,0.7
20190808,20,1316A,47.0,23.0,18.0,47.0,37.0,1.0,1.0,,27.0,108.0,141.0,129.0,134.0,0.7,0.7
20190808,21,1316A,41.0,21.0,18.0,41.0,37.0,,1.0,28.0,26.0,105.0,141.0,125.0,134.0,,0.7
20190808,22,1316A,38.0,21.0,18.0,38.0,37.0,1.0,1.0,31.0,26.0,100.0,141.0,121.0,134.0,0.6,0.7
20190808,23,1316A,38.0,22.0,18.0,38.0,36.0,1.0,1.0,40.0,26.0,82.0,141.0,114.0,134.0,0.6,0.7
20190809,0,1316A,40.0,22.0,18.0,40.0,36.0,2.0,1.0,45.0,26.0,69.0,141.0,104.0,134.0,0.5,0.7
20190809,1,1316A,48.0,24.0,19.0,48.0,37.0,2.0,1.0,47.0,27.0,65.0,141.0,65.0,65.0,0.5,0.7
20190809,2,1316A,51.0,26.0,19.0,51.0,37.0,2.0,1.0,37.0,27.0,71.0,141.0,68.0,68.0,0.5,0.7
20190809,3,1316A,51.0,28.0,20.0,52.0,38.0,2.0,1.0,51.0,27.0,51.0,141.0,62.0,68.0,0.5,0.7
20190809,4,1316A,56.0,31.0,20.0,61.0,38.0,2.0,1.0,53.0,28.0,42.0,141.0,57.0,68.0,0.5,0.7
20190809,5,1316A,57.0,30.0,21.0,64.0,39.0,2.0,1.0,83.0,30.0,11.0,141.0,48.0,68.0,0.6,0.7
20190809,6,1316A,56.0,29.0,21.0,62.0,40.0,2.0,1.0,81.0,31.0,9.0,141.0,42.0,68.0,0.6,0.7
20190809,7,1316A,54.0,28.0,21.0,57.0,41.0,3.0,2.0,56.0,32.0,36.0,141.0,41.0,68.0,0.8,0.6
20190809,8,1316A,48.0,28.0,22.0,48.0,42.0,2.0,2.0,51.0,33.0,57.0,141.0,43.0,68.0,0.7,0.6
20190809,9,1316A,46.0,30.0,23.0,46.0,43.0,2.0,2.0,24.0,33.0,103.0,141.0,48.0,68.0,0.6,0.6
20190809,10,1316A,43.0,30.0,23.0,42.0,44.0,2.0,2.0,20.0,33.0,120.0,141.0,54.0,68.0,0.7,0.6
