date,hour,stationID,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
20190604,21,1316A,87.0,34.0,25.0,123.0,85.0,6.0,5.0,39.0,35.0,,219.0,199.0,199.0,0.6,0.6
20190604,22,1316A,90.0,35.0,25.0,130.0,87.0,6.0,6.0,37.0,34.0,,219.0,202.0,202.0,0.6,0.6
20190604,23,1316A,89.0,35.0,25.0,127.0,88.0,5.0,6.0,43.0,31.0,132.0,219.0,189.0,202.0,0.6,0.6
20190605,0,1316A,,,,,,,,,,,,,,,
20190605,1,1316A,,,,,,,,,,,,,,,
20190605,2,1316A,129.0,37.0,27.0,207.0,102.0,6.0,7.0,70.0,33.0,52.0,219.0,66.0,80.0,0.7,0.6
20190605,3,1316A,124.0,38.0,28.0,197.0,108.0,8.0,7.0,48.0,34.0,65.0,219.0,66.0,80.0,0.7,0.6
20190605,4,1316A,111.0,39.0,28.0,172.0,113.0,6.0,7.0,46.0,34.0,61.0,219.0,64.0,80.0,0.8,0.6
20190605,5,1316A,,,,,,,,,,,,,,,
20190605,6,1316A,117.0,44.0,30.0,184.0,120.0,13.0,7.0,48.0,34.0,58.0,219.0,63.0,80.0,0.8,0.6
20190605,7,1316A,104.0,45.0,31.0,158.0,124.0,8.0,7.0,49.0,35.0,61.0,219.0,63.0,80.0,0.9,0.7
20190605,8,1316A,114.0,64.0,33.0,178.0,129.0,6.0,7.0,36.0,34.0,79.0,219.0,65.0,80.0,1.0,0.7
20190605,9,1316A,122.0,67.0,35.0,193.0,135.0,6.0,7.0,32.0,34.0,94.0,219.0,67.0,80.0,1.0,0.7
20190605,10,1316A,117.0,61.0,37.0,183.0,139.0,6.0,7.0,28.0,34.0,119.0,219.0,77.0,80.0,0.9,0.7
20190605,11,1316A,127.0,57.0,38.0,204.0,144.0,6.0,7.0,24.0,34.0,143.0,219.0,88.0,88.0,0.9,0.7
20190605,12,1316A,122.0,49.0,39.0,194.0,148.0,6.0,7.0,24.0,35.0,158.0,219.0,102.0,102.0,0.9,0.7
20190605,13,1316A,122.0,53.0,41.0,194.0,152.0,7.0,7.0,20.0,35.0,177.0,219.0,111.0,111.0,0.8,0.7
20190605,14,1316A,116.0,49.0,42.0,182.0,156.0,6.0,7.0,19.0,35.0,183.0,219.0,127.0,127.0,0.8,0.8
20190605,15,1316A,103.0,45.0,42.0,156.0,159.0,5.0,7.0,24.0,36.0,171.0,219.0,140.0,140.0,0.7,0.8
20190605,16,1316A,107.0,44.0,43.0,164.0,161.0,4.0,7.0,26.0,36.0,150.0,219.0,149.0,149.0,0.7,0.8
20190605,17,1316A,97.0,47.0,44.0,144.0,163.0,2.0,7.0,28.0,35.0,138.0,208.0,155.0,155.0,0.8,0.8
20190605,18,1316A,73.0,48.0,45.0,96.0,162.0,3.0,7.0,26.0,35.0,142.0,208.0,158.0,158.0,0.8,0.8
20190605,19,1316A,,,,,,,,,,,,,,,
20190605,20,1316A,,,,,,,,,,,,,,,
20190605,21,1316A,,57.0,47.0,,156.0,2.0,6.0,24.0,34.0,119.0,183.0,146.0,158.0,0.4,0.7
20190605,22,1316A,75.0,55.0,48.0,61.0,153.0,2.0,6.0,23.0,34.0,115.0,183.0,137.0,158.0,0.4,0.7
20190605,23,1316A,,72.0,50.0,,150.0,2.0,6.0,,33.0,110.0,183.0,130.0,158.0,0.5,0.7
20190606,0,1316A,,76.0,52.0,,147.0,2.0,5.0,,33.0,128.0,183.0,127.0,158.0,0.4,0.7
20190606,1,1316A,,,,,,,,,,,,,,,
20190606,2,1316A,,58.0,53.0,,138.0,1.0,5.0,11.0,29.0,126.0,183.0,126.0,126.0,0.9,0.7
20190606,3,1316A,,,,,,,,,,,,,,,
20190606,4,1316A,,,,,,,,,,,,,,,
20190606,5,1316A,,,,,,,,,,,,,,,
20190606,6,1316A,,,,,,,,,,,,,,,
20190606,7,1316A,,,,,,,,,,,,,,,
20190606,8,1316A,,,,,,,,,,,,,,,
20190606,9,1316A,,,,,,,,,,,,,,,
20190606,10,1316A,,,54.0,,117.0,,4.0,,23.0,,183.0,,126.0,,0.7
20190606,11,1316A,93.0,69.0,55.0,,111.0,2.0,3.0,,23.0,120.0,183.0,120.0,126.0,1.7,0.7
20190606,12,1316A,93.0,69.0,56.0,,105.0,1.0,3.0,16.0,22.0,159.0,183.0,140.0,140.0,1.2,0.7
20190606,13,1316A,94.0,70.0,58.0,,97.0,1.0,3.0,15.0,22.0,178.0,183.0,152.0,152.0,0.8,0.7
20190606,14,1316A,79.0,58.0,58.0,,90.0,1.0,2.0,13.0,21.0,176.0,178.0,158.0,158.0,0.7,0.7
20190606,15,1316A,77.0,56.0,59.0,,83.0,1.0,2.0,15.0,20.0,170.0,178.0,161.0,161.0,0.6,0.7
20190606,16,1316A,,61.0,60.0,,69.0,1.0,2.0,18.0,20.0,157.0,178.0,160.0,161.0,0.6,0.7
20190606,17,1316A,,57.0,61.0,,56.0,1.0,2.0,16.0,19.0,160.0,178.0,160.0,161.0,0.6,0.7
20190606,18,1316A,,67.0,62.0,,50.0,2.0,2.0,21.0,18.0,164.0,178.0,160.0,161.0,0.6,0.7
20190606,19,1316A,,70.0,63.0,,48.0,2.0,2.0,25.0,18.0,161.0,178.0,166.0,166.0,0.7,0.7
20190606,20,1316A,,77.0,65.0,,48.0,2.0,2.0,38.0,20.0,143.0,178.0,164.0,166.0,0.7,0.7
20190606,21,1316A,,79.0,66.0,,48.0,2.0,2.0,42.0,21.0,125.0,178.0,157.0,166.0,0.7,0.7
20190606,22,1316A,,75.0,68.0,,49.0,2.0,2.0,46.0,23.0,111.0,178.0,149.0,166.0,0.8,0.8
20190606,23,1316A,62.0,11.0,64.0,74.0,49.0,3.0,2.0,29.0,23.0,117.0,178.0,142.0,166.0,0.8,0.8
20190607,0,1316A,63.0,17.0,60.0,76.0,50.0,2.0,2.0,28.0,24.0,114.0,178.0,137.0,166.0,0.8,0.8
20190607,1,1316A,69.0,22.0,57.0,87.0,53.0,2.0,2.0,24.0,24.0,109.0,178.0,109.0,109.0,0.8,0.8
20190607,2,1316A,74.0,25.0,55.0,97.0,60.0,2.0,2.0,22.0,25.0,108.0,178.0,108.0,109.0,0.7,0.8
20190607,3,1316A,70.0,29.0,54.0,90.0,62.0,2.0,2.0,19.0,24.0,113.0,178.0,110.0,110.0,0.7,0.8
20190607,4,1316A,63.0,32.0,52.0,75.0,63.0,2.0,2.0,15.0,24.0,115.0,178.0,111.0,111.0,0.7,0.8
20190607,5,1316A,57.0,33.0,51.0,64.0,63.0,2.0,2.0,17.0,23.0,111.0,178.0,111.0,111.0,0.7,0.8
20190607,6,1316A,62.0,36.0,51.0,74.0,64.0,2.0,2.0,29.0,24.0,87.0,178.0,107.0,111.0,1.0,0.8
20190607,7,1316A,57.0,33.0,50.0,64.0,64.0,2.0,2.0,19.0,23.0,107.0,178.0,107.0,111.0,0.7,0.8
20190607,8,1316A,60.0,36.0,49.0,69.0,64.0,3.0,2.0,37.0,24.0,91.0,178.0,105.0,111.0,0.7,0.8
20190607,9,1316A,59.0,31.0,48.0,68.0,64.0,4.0,2.0,33.0,24.0,109.0,178.0,105.0,111.0,0.7,0.8
20190607,10,1316A,56.0,31.0,48.0,61.0,64.0,4.0,2.0,27.0,25.0,139.0,178.0,109.0,111.0,0.7,0.8
20190607,11,1316A,64.0,33.0,46.0,78.0,65.0,3.0,2.0,28.0,25.0,159.0,178.0,115.0,115.0,0.7,0.7
20190607,12,1316A,80.0,31.0,45.0,74.0,65.0,4.0,2.0,19.0,25.0,184.0,184.0,123.0,123.0,0.7,0.7
20190607,13,1316A,97.0,28.0,43.0,67.0,65.0,4.0,2.0,15.0,25.0,197.0,197.0,134.0,134.0,0.7,0.7
20190607,14,1316A,104.0,28.0,42.0,74.0,66.0,5.0,2.0,14.0,25.0,207.0,207.0,149.0,149.0,0.7,0.7
20190607,15,1316A,104.0,26.0,40.0,66.0,66.0,3.0,3.0,13.0,25.0,208.0,208.0,162.0,162.0,0.7,0.7
20190607,16,1316A,105.0,25.0,39.0,63.0,68.0,3.0,3.0,13.0,25.0,210.0,210.0,177.0,177.0,0.6,0.7
20190607,17,1316A,101.0,24.0,37.0,59.0,69.0,3.0,3.0,12.0,24.0,202.0,210.0,188.0,188.0,0.6,0.7
20190607,18,1316A,93.0,23.0,36.0,51.0,70.0,3.0,3.0,14.0,24.0,194.0,210.0,195.0,195.0,0.6,0.7
20190607,19,1316A,77.0,21.0,34.0,52.0,70.0,2.0,3.0,16.0,24.0,181.0,210.0,198.0,198.0,0.5,0.7
20190607,20,1316A,55.0,20.0,31.0,56.0,70.0,2.0,3.0,23.0,23.0,164.0,210.0,195.0,198.0,0.6,0.7
20190607,21,1316A,55.0,21.0,29.0,60.0,70.0,,3.0,,22.0,159.0,210.0,191.0,198.0,0.6,0.7
20190607,22,1316A,,,27.0,,70.0,2.0,3.0,48.0,22.0,,210.0,188.0,198.0,,0.7
20190607,23,1316A,66.0,22.0,27.0,81.0,70.0,2.0,3.0,51.0,23.0,97.0,210.0,172.0,198.0,0.6,0.7
20190608,0,1316A,63.0,29.0,28.0,76.0,70.0,3.0,3.0,39.0,24.0,117.0,210.0,159.0,198.0,0.7,0.7
20190608,1,1316A,67.0,28.0,28.0,83.0,70.0,2.0,3.0,13.0,23.0,150.0,210.0,150.0,150.0,0.7,0.7
20190608,2,1316A,50.0,24.0,28.0,50.0,68.0,1.0,3.0,16.0,23.0,133.0,210.0,142.0,150.0,0.6,0.7
20190608,3,1316A,45.0,24.0,28.0,45.0,66.0,1.0,3.0,15.0,23.0,123.0,210.0,135.0,150.0,0.6,0.7
20190608,4,1316A,51.0,26.0,28.0,51.0,65.0,1.0,3.0,17.0,23.0,112.0,210.0,130.0,150.0,0.6,0.7
20190608,5,1316A,55.0,26.0,27.0,60.0,64.0,1.0,3.0,18.0,23.0,108.0,210.0,125.0,150.0,0.7,0.7
20190608,6,1316A,53.0,27.0,27.0,56.0,64.0,1.0,3.0,22.0,23.0,109.0,210.0,122.0,150.0,0.7,0.7
20190608,7,1316A,52.0,27.0,27.0,53.0,63.0,1.0,3.0,22.0,23.0,100.0,210.0,119.0,150.0,0.7,0.7
20190608,8,1316A,52.0,28.0,26.0,53.0,62.0,2.0,2.0,44.0,23.0,82.0,210.0,115.0,150.0,0.7,0.7
20190608,9,1316A,64.0,30.0,26.0,78.0,63.0,4.0,2.0,35.0,23.0,107.0,210.0,109.0,150.0,0.7,0.7
20190608,10,1316A,68.0,29.0,26.0,86.0,64.0,4.0,2.0,27.0,23.0,136.0,210.0,110.0,150.0,0.7,0.7
20190608,11,1316A,62.0,28.0,26.0,74.0,64.0,5.0,3.0,22.0,23.0,163.0,210.0,115.0,150.0,0.8,0.7
20190608,12,1316A,73.0,26.0,26.0,69.0,64.0,5.0,3.0,16.0,23.0,178.0,210.0,123.0,150.0,0.7,0.7
20190608,13,1316A,100.0,25.0,26.0,58.0,63.0,4.0,3.0,12.0,23.0,200.0,210.0,134.0,150.0,0.6,0.7
20190608,14,1316A,109.0,27.0,25.0,63.0,63.0,3.0,3.0,10.0,23.0,218.0,218.0,148.0,150.0,0.5,0.6
20190608,15,1316A,111.0,27.0,26.0,62.0,63.0,3.0,3.0,9.0,22.0,221.0,221.0,163.0,163.0,0.5,0.6
20190608,16,1316A,106.0,25.0,26.0,50.0,62.0,3.0,3.0,8.0,22.0,211.0,221.0,179.0,179.0,0.4,0.6
20190608,17,1316A,109.0,26.0,26.0,48.0,62.0,3.0,3.0,11.0,22.0,217.0,221.0,193.0,193.0,0.4,0.6
20190608,18,1316A,114.0,28.0,26.0,53.0,62.0,2.0,2.0,18.0,22.0,227.0,227.0,204.0,204.0,0.5,0.6
20190608,19,1316A,104.0,27.0,26.0,66.0,62.0,2.0,2.0,24.0,23.0,207.0,227.0,210.0,210.0,0.5,0.6
20190608,20,1316A,95.0,29.0,26.0,84.0,63.0,2.0,2.0,40.0,23.0,196.0,227.0,212.0,212.0,0.6,0.6
20190608,21,1316A,68.0,24.0,27.0,86.0,65.0,3.0,2.0,29.0,24.0,164.0,227.0,208.0,212.0,0.5,0.6
20190608,22,1316A,64.0,22.0,26.0,77.0,65.0,3.0,3.0,29.0,23.0,154.0,227.0,200.0,212.0,0.5,0.6
20190608,23,1316A,64.0,25.0,27.0,77.0,65.0,5.0,3.0,33.0,22.0,146.0,227.0,190.0,212.0,0.5,0.6
20190609,0,1316A,68.0,27.0,26.0,86.0,65.0,8.0,3.0,31.0,22.0,142.0,227.0,182.0,212.0,0.6,0.6
20190609,1,1316A,72.0,29.0,26.0,93.0,66.0,10.0,3.0,29.0,22.0,139.0,227.0,139.0,139.0,0.6,0.6
20190609,2,1316A,65.0,30.0,27.0,80.0,67.0,10.0,4.0,26.0,23.0,141.0,227.0,140.0,140.0,0.7,0.6
20190609,3,1316A,64.0,31.0,27.0,78.0,68.0,7.0,4.0,27.0,23.0,130.0,227.0,137.0,140.0,0.6,0.6
20190609,4,1316A,59.0,31.0,27.0,68.0,69.0,5.0,4.0,40.0,24.0,110.0,227.0,130.0,140.0,0.5,0.6
20190609,5,1316A,64.0,31.0,27.0,78.0,70.0,4.0,4.0,45.0,25.0,89.0,227.0,122.0,140.0,0.6,0.6
20190609,6,1316A,74.0,33.0,28.0,97.0,72.0,4.0,4.0,82.0,28.0,51.0,227.0,110.0,140.0,0.6,0.6
20190609,7,1316A,80.0,35.0,28.0,109.0,74.0,5.0,4.0,100.0,31.0,33.0,227.0,99.0,140.0,0.7,0.6
20190609,8,1316A,93.0,39.0,28.0,136.0,77.0,10.0,5.0,70.0,32.0,57.0,227.0,94.0,140.0,0.8,0.6
20190609,9,1316A,73.0,37.0,29.0,96.0,78.0,13.0,5.0,35.0,32.0,107.0,227.0,90.0,140.0,0.7,0.6
20190609,10,1316A,85.0,32.0,29.0,119.0,79.0,10.0,5.0,25.0,32.0,128.0,227.0,88.0,140.0,0.5,0.6
20190609,11,1316A,76.0,28.0,29.0,102.0,81.0,5.0,5.0,17.0,32.0,136.0,227.0,89.0,140.0,0.4,0.6
20190609,12,1316A,73.0,25.0,29.0,95.0,82.0,4.0,5.0,14.0,32.0,154.0,227.0,94.0,140.0,0.3,0.5
20190609,13,1316A,70.0,24.0,29.0,90.0,83.0,4.0,5.0,14.0,32.0,172.0,227.0,105.0,140.0,0.3,0.5
20190609,14,1316A,80.0,23.0,29.0,104.0,85.0,5.0,5.0,13.0,32.0,184.0,227.0,121.0,140.0,0.3,0.5
20190609,15,1316A,98.0,22.0,28.0,95.0,86.0,5.0,6.0,14.0,32.0,198.0,227.0,142.0,142.0,0.3,0.5
20190609,16,1316A,102.0,22.0,28.0,115.0,89.0,5.0,6.0,15.0,33.0,204.0,227.0,160.0,160.0,0.3,0.5
20190609,17,1316A,105.0,22.0,28.0,103.0,91.0,4.0,6.0,19.0,33.0,210.0,227.0,173.0,173.0,0.4,0.5
20190609,18,1316A,102.0,22.0,28.0,108.0,93.0,4.0,6.0,24.0,33.0,203.0,210.0,183.0,183.0,0.3,0.5
20190609,19,1316A,88.0,22.0,28.0,109.0,95.0,4.0,6.0,29.0,33.0,190.0,210.0,189.0,189.0,0.3,0.5
20190609,20,1316A,87.0,22.0,27.0,124.0,97.0,3.0,6.0,32.0,33.0,173.0,210.0,192.0,192.0,0.3,0.5
20190609,21,1316A,83.0,21.0,27.0,116.0,98.0,3.0,6.0,31.0,33.0,155.0,210.0,190.0,192.0,0.3,0.5
20190609,22,1316A,86.0,22.0,27.0,121.0,100.0,3.0,6.0,31.0,33.0,144.0,210.0,185.0,192.0,0.3,0.5
20190609,23,1316A,83.0,21.0,27.0,116.0,102.0,3.0,6.0,33.0,33.0,131.0,210.0,176.0,192.0,0.3,0.5
20190610,0,1316A,82.0,20.0,27.0,114.0,103.0,6.0,6.0,30.0,33.0,120.0,210.0,166.0,192.0,0.3,0.4
20190610,1,1316A,75.0,19.0,26.0,100.0,103.0,5.0,5.0,30.0,33.0,109.0,210.0,109.0,109.0,0.2,0.4
20190610,2,1316A,63.0,18.0,26.0,76.0,103.0,5.0,5.0,35.0,34.0,100.0,210.0,104.0,109.0,0.2,0.4
