date,hour,stationID,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
20190502,11,1316A,84.0,62.0,49.0,76.0,77.0,9.0,6.0,33.0,49.0,117.0,132.0,76.0,76.0,0.5,0.5
20190502,12,1316A,60.0,,50.0,69.0,76.0,6.0,6.0,23.0,49.0,139.0,139.0,86.0,86.0,0.4,0.5
20190502,13,1316A,63.0,,50.0,75.0,77.0,8.0,6.0,16.0,49.0,155.0,155.0,97.0,97.0,0.4,0.5
20190502,14,1316A,82.0,,51.0,114.0,80.0,12.0,6.0,19.0,50.0,158.0,158.0,109.0,109.0,0.4,0.5
20190502,15,1316A,70.0,46.0,52.0,89.0,82.0,10.0,6.0,18.0,50.0,167.0,167.0,124.0,124.0,0.4,0.5
20190502,16,1316A,67.0,44.0,52.0,84.0,83.0,8.0,7.0,16.0,50.0,171.0,171.0,137.0,137.0,0.4,0.5
20190502,17,1316A,64.0,40.0,53.0,76.0,85.0,7.0,7.0,18.0,51.0,171.0,171.0,149.0,149.0,0.4,0.5
20190502,18,1316A,74.0,40.0,53.0,98.0,87.0,6.0,7.0,18.0,51.0,169.0,171.0,156.0,156.0,0.4,0.5
20190502,19,1316A,68.0,38.0,54.0,85.0,89.0,6.0,7.0,23.0,51.0,161.0,171.0,161.0,161.0,0.4,0.5
20190502,20,1316A,69.0,41.0,54.0,88.0,90.0,6.0,7.0,26.0,50.0,147.0,171.0,162.0,162.0,0.4,0.5
20190502,21,1316A,67.0,39.0,55.0,84.0,91.0,5.0,7.0,36.0,48.0,123.0,171.0,158.0,162.0,0.5,0.5
20190502,22,1316A,74.0,38.0,55.0,97.0,91.0,14.0,8.0,44.0,46.0,104.0,171.0,152.0,162.0,0.7,0.5
20190502,23,1316A,75.0,39.0,55.0,100.0,90.0,16.0,8.0,61.0,44.0,81.0,171.0,141.0,162.0,0.8,0.5
20190503,0,1316A,82.0,44.0,56.0,114.0,91.0,12.0,9.0,57.0,41.0,84.0,171.0,130.0,162.0,0.6,0.5
20190503,1,1316A,81.0,40.0,56.0,112.0,91.0,9.0,9.0,37.0,38.0,114.0,171.0,114.0,114.0,0.5,0.5
20190503,2,1316A,77.0,42.0,54.0,103.0,90.0,8.0,9.0,39.0,36.0,114.0,171.0,114.0,114.0,0.5,0.5
20190503,3,1316A,71.0,37.0,52.0,91.0,89.0,6.0,9.0,53.0,36.0,91.0,171.0,106.0,114.0,0.6,0.5
20190503,4,1316A,71.0,38.0,51.0,91.0,89.0,7.0,9.0,83.0,37.0,56.0,171.0,94.0,114.0,0.6,0.5
20190503,5,1316A,79.0,40.0,48.0,107.0,90.0,11.0,9.0,124.0,41.0,11.0,171.0,77.0,114.0,0.6,0.5
20190503,6,1316A,86.0,44.0,46.0,122.0,92.0,8.0,9.0,119.0,44.0,8.0,171.0,66.0,114.0,0.7,0.5
20190503,7,1316A,94.0,48.0,45.0,138.0,94.0,8.0,9.0,106.0,46.0,16.0,171.0,59.0,114.0,0.8,0.5
20190503,8,1316A,92.0,53.0,44.0,133.0,96.0,10.0,9.0,90.0,47.0,47.0,171.0,57.0,114.0,0.7,0.5
20190503,9,1316A,91.0,45.0,43.0,131.0,98.0,10.0,9.0,74.0,48.0,81.0,171.0,53.0,114.0,0.6,0.5
20190503,10,1316A,79.0,39.0,43.0,107.0,99.0,8.0,9.0,29.0,48.0,147.0,171.0,57.0,114.0,0.5,0.5
20190503,11,1316A,71.0,41.0,42.0,91.0,100.0,7.0,9.0,23.0,48.0,164.0,171.0,66.0,114.0,0.5,0.5
20190503,12,1316A,73.0,43.0,42.0,92.0,101.0,8.0,9.0,19.0,48.0,178.0,178.0,82.0,114.0,0.5,0.5
20190503,13,1316A,90.0,41.0,42.0,89.0,102.0,9.0,9.0,14.0,48.0,192.0,192.0,104.0,114.0,0.5,0.5
20190503,14,1316A,93.0,39.0,42.0,103.0,101.0,7.0,9.0,14.0,48.0,194.0,194.0,127.0,127.0,0.5,0.5
20190503,15,1316A,90.0,36.0,41.0,96.0,101.0,6.0,8.0,17.0,48.0,192.0,194.0,149.0,149.0,0.5,0.5
20190503,16,1316A,88.0,34.0,41.0,102.0,102.0,6.0,8.0,14.0,47.0,190.0,194.0,167.0,167.0,0.5,0.6
20190503,17,1316A,75.0,32.0,40.0,84.0,102.0,6.0,8.0,16.0,47.0,180.0,194.0,180.0,180.0,0.4,0.6
20190503,18,1316A,70.0,31.0,40.0,90.0,102.0,5.0,8.0,17.0,47.0,169.0,194.0,182.0,182.0,0.4,0.6
20190503,19,1316A,72.0,31.0,40.0,94.0,102.0,5.0,8.0,21.0,47.0,156.0,194.0,181.0,182.0,0.4,0.6
20190503,20,1316A,68.0,31.0,39.0,85.0,102.0,5.0,8.0,28.0,47.0,144.0,194.0,177.0,182.0,0.5,0.6
20190503,21,1316A,69.0,33.0,39.0,87.0,102.0,5.0,8.0,37.0,47.0,127.0,194.0,169.0,182.0,0.5,0.6
20190503,22,1316A,74.0,33.0,39.0,97.0,102.0,34.0,9.0,42.0,47.0,115.0,194.0,159.0,182.0,0.6,0.6
20190503,23,1316A,68.0,34.0,39.0,86.0,102.0,14.0,9.0,44.0,47.0,103.0,194.0,148.0,182.0,0.6,0.5
20190504,0,1316A,72.0,36.0,38.0,94.0,101.0,13.0,9.0,47.0,46.0,94.0,194.0,136.0,182.0,0.6,0.5
20190504,1,1316A,75.0,38.0,38.0,99.0,100.0,29.0,10.0,48.0,47.0,87.0,194.0,87.0,87.0,0.6,0.6
20190504,2,1316A,76.0,40.0,38.0,102.0,100.0,30.0,11.0,40.0,47.0,91.0,194.0,89.0,89.0,0.7,0.6
20190504,3,1316A,68.0,40.0,38.0,85.0,100.0,28.0,12.0,42.0,46.0,86.0,194.0,88.0,89.0,0.6,0.6
20190504,4,1316A,70.0,42.0,38.0,90.0,100.0,26.0,12.0,53.0,45.0,68.0,194.0,83.0,89.0,0.6,0.6
20190504,5,1316A,68.0,40.0,38.0,86.0,99.0,24.0,13.0,57.0,42.0,53.0,194.0,77.0,89.0,0.7,0.6
20190504,6,1316A,80.0,42.0,38.0,109.0,99.0,18.0,13.0,126.0,42.0,,194.0,64.0,89.0,0.7,0.6
20190504,7,1316A,102.0,40.0,38.0,154.0,99.0,9.0,13.0,111.0,43.0,8.0,194.0,56.0,89.0,0.7,0.6
20190504,8,1316A,84.0,42.0,38.0,118.0,99.0,8.0,13.0,66.0,42.0,57.0,194.0,56.0,89.0,0.7,0.6
20190504,9,1316A,68.0,39.0,37.0,86.0,97.0,6.0,13.0,45.0,40.0,85.0,194.0,56.0,89.0,0.7,0.6
20190504,10,1316A,64.0,36.0,37.0,78.0,96.0,6.0,13.0,49.0,41.0,79.0,194.0,54.0,89.0,0.7,0.6
20190504,11,1316A,64.0,39.0,37.0,78.0,95.0,6.0,13.0,63.0,43.0,66.0,194.0,52.0,89.0,0.8,0.6
20190504,12,1316A,68.0,42.0,37.0,85.0,95.0,6.0,13.0,60.0,45.0,78.0,194.0,53.0,89.0,0.8,0.6
20190504,13,1316A,71.0,46.0,37.0,92.0,95.0,6.0,13.0,62.0,47.0,89.0,194.0,58.0,89.0,0.9,0.6
20190504,14,1316A,76.0,46.0,38.0,101.0,95.0,6.0,13.0,50.0,48.0,112.0,192.0,72.0,89.0,0.8,0.6
20190504,15,1316A,67.0,44.0,38.0,83.0,94.0,6.0,13.0,45.0,49.0,128.0,190.0,87.0,89.0,0.7,0.6
20190504,16,1316A,73.0,45.0,38.0,95.0,94.0,7.0,13.0,,51.0,145.0,180.0,98.0,98.0,0.7,0.6
20190504,17,1316A,,,39.0,,95.0,8.0,13.0,38.0,52.0,,169.0,100.0,100.0,0.7,0.7
20190504,18,1316A,,,39.0,,95.0,6.0,13.0,32.0,52.0,171.0,171.0,113.0,113.0,,0.7
20190504,19,1316A,82.0,43.0,40.0,114.0,96.0,5.0,13.0,31.0,53.0,160.0,171.0,126.0,126.0,0.6,0.7
20190504,20,1316A,79.0,44.0,40.0,108.0,97.0,6.0,13.0,33.0,53.0,142.0,171.0,135.0,135.0,0.7,0.7
20190504,21,1316A,74.0,40.0,40.0,98.0,97.0,5.0,13.0,29.0,53.0,133.0,171.0,142.0,142.0,0.6,0.7
20190504,22,1316A,74.0,40.0,41.0,97.0,97.0,5.0,12.0,34.0,52.0,113.0,171.0,142.0,142.0,0.6,0.7
20190504,23,1316A,73.0,40.0,41.0,95.0,98.0,5.0,11.0,41.0,52.0,97.0,171.0,137.0,142.0,0.6,0.7
20190505,0,1316A,72.0,41.0,41.0,93.0,98.0,6.0,11.0,46.0,52.0,91.0,171.0,130.0,142.0,0.6,0.7
20190505,1,1316A,76.0,45.0,42.0,102.0,98.0,8.0,10.0,55.0,53.0,86.0,171.0,86.0,86.0,0.6,0.7
20190505,2,1316A,79.0,45.0,42.0,108.0,98.0,8.0,9.0,61.0,53.0,71.0,171.0,78.0,86.0,0.6,0.7
20190505,3,1316A,76.0,45.0,42.0,101.0,99.0,7.0,8.0,57.0,54.0,64.0,171.0,74.0,86.0,0.7,0.7
20190505,4,1316A,74.0,46.0,42.0,98.0,99.0,7.0,8.0,64.0,55.0,52.0,171.0,68.0,86.0,0.7,0.7
20190505,5,1316A,74.0,46.0,43.0,98.0,100.0,6.0,7.0,62.0,55.0,43.0,171.0,63.0,86.0,0.7,0.7
20190505,6,1316A,77.0,47.0,43.0,103.0,99.0,6.0,6.0,92.0,53.0,18.0,171.0,56.0,86.0,0.8,0.7
20190505,7,1316A,85.0,48.0,43.0,120.0,98.0,6.0,6.0,124.0,54.0,6.0,171.0,49.0,86.0,0.8,0.7
20190505,8,1316A,102.0,49.0,43.0,153.0,99.0,6.0,6.0,121.0,56.0,9.0,171.0,44.0,86.0,0.9,0.7
20190505,9,1316A,94.0,52.0,44.0,138.0,102.0,7.0,6.0,106.0,59.0,21.0,171.0,36.0,86.0,0.9,0.7
20190505,10,1316A,96.0,52.0,45.0,142.0,105.0,7.0,6.0,98.0,61.0,39.0,171.0,32.0,86.0,0.9,0.7
20190505,11,1316A,90.0,54.0,45.0,130.0,107.0,8.0,6.0,70.0,61.0,79.0,171.0,33.0,86.0,0.8,0.7
20190505,12,1316A,86.0,55.0,46.0,122.0,109.0,9.0,6.0,35.0,60.0,140.0,171.0,44.0,86.0,0.7,0.7
20190505,13,1316A,89.0,50.0,46.0,128.0,110.0,8.0,7.0,22.0,59.0,185.0,185.0,62.0,86.0,0.7,0.7
20190505,14,1316A,103.0,45.0,46.0,155.0,113.0,7.0,7.0,14.0,57.0,200.0,200.0,85.0,86.0,0.8,0.7
20190505,15,1316A,156.0,58.0,47.0,261.0,121.0,10.0,7.0,17.0,56.0,207.0,207.0,110.0,110.0,1.0,0.7
20190505,16,1316A,168.0,58.0,47.0,285.0,130.0,11.0,7.0,17.0,54.0,210.0,210.0,135.0,135.0,0.9,0.7
20190505,17,1316A,265.0,44.0,47.0,395.0,141.0,9.0,7.0,17.0,53.0,180.0,210.0,155.0,155.0,0.7,0.7
20190505,18,1316A,500.0,35.0,47.0,682.0,164.0,6.0,7.0,15.0,53.0,135.0,210.0,167.0,167.0,0.4,0.7
20190505,19,1316A,500.0,35.0,46.0,696.0,188.0,6.0,7.0,18.0,52.0,118.0,210.0,172.0,172.0,0.4,0.7
20190505,20,1316A,426.0,41.0,46.0,526.0,205.0,6.0,7.0,18.0,51.0,122.0,210.0,170.0,172.0,0.6,0.7
20190505,21,1316A,280.0,58.0,47.0,406.0,218.0,5.0,7.0,18.0,51.0,130.0,210.0,163.0,172.0,0.7,0.7
20190505,22,1316A,154.0,40.0,47.0,257.0,225.0,5.0,7.0,16.0,50.0,112.0,210.0,152.0,172.0,0.5,0.7
20190505,23,1316A,129.0,32.0,47.0,208.0,229.0,5.0,7.0,16.0,49.0,106.0,210.0,139.0,172.0,0.5,0.7
20190506,0,1316A,,,47.0,,235.0,,7.0,,49.0,,210.0,129.0,172.0,,0.7
20190506,1,1316A,80.0,31.0,46.0,110.0,236.0,6.0,7.0,18.0,48.0,96.0,210.0,96.0,96.0,0.4,0.7
20190506,2,1316A,,,,,,,,,,,,,,,
20190506,3,1316A,,,,,,,,,,,,,,,
20190506,4,1316A,,,,,,,,,,,,,,,
20190506,5,1316A,,,,,,7.0,7.0,,,,,,96.0,,
20190506,6,1316A,,,,,,,,,,,,,,,
20190506,7,1316A,62.0,28.0,45.0,73.0,270.0,8.0,7.0,29.0,37.0,71.0,210.0,84.0,96.0,0.4,0.7
20190506,8,1316A,63.0,26.0,44.0,75.0,266.0,8.0,7.0,33.0,32.0,70.0,210.0,79.0,96.0,0.5,0.7
20190506,9,1316A,69.0,26.0,43.0,88.0,263.0,9.0,7.0,32.0,28.0,73.0,210.0,71.0,96.0,0.5,0.6
20190506,10,1316A,,126.0,47.0,,262.0,10.0,8.0,24.0,24.0,88.0,210.0,76.0,96.0,0.5,0.6
20190506,11,1316A,,90.0,49.0,,259.0,9.0,8.0,22.0,21.0,93.0,210.0,79.0,96.0,0.5,0.6
20190506,12,1316A,110.0,83.0,50.0,94.0,257.0,8.0,8.0,19.0,20.0,102.0,210.0,83.0,96.0,0.4,0.6
20190506,13,1316A,76.0,,50.0,102.0,256.0,8.0,8.0,17.0,20.0,111.0,210.0,87.0,96.0,0.4,0.6
20190506,14,1316A,65.0,,51.0,80.0,252.0,7.0,8.0,16.0,20.0,123.0,210.0,91.0,96.0,0.4,0.5
20190506,15,1316A,,84.0,52.0,,241.0,7.0,7.0,16.0,20.0,131.0,210.0,99.0,99.0,0.4,0.5
20190506,16,1316A,94.0,70.0,53.0,103.0,231.0,6.0,7.0,18.0,20.0,134.0,180.0,107.0,107.0,0.4,0.5
20190506,17,1316A,,73.0,55.0,,213.0,6.0,7.0,18.0,20.0,141.0,141.0,115.0,115.0,0.4,0.5
20190506,18,1316A,84.0,62.0,57.0,86.0,180.0,6.0,7.0,23.0,21.0,137.0,141.0,122.0,122.0,0.4,0.5
20190506,19,1316A,79.0,58.0,58.0,72.0,145.0,6.0,7.0,27.0,21.0,127.0,141.0,126.0,126.0,0.4,0.5
20190506,20,1316A,75.0,55.0,59.0,77.0,120.0,6.0,7.0,32.0,22.0,119.0,141.0,128.0,128.0,0.5,0.5
20190506,21,1316A,72.0,52.0,58.0,73.0,102.0,6.0,7.0,37.0,23.0,107.0,141.0,127.0,128.0,0.5,0.4
20190506,22,1316A,69.0,50.0,59.0,72.0,92.0,6.0,7.0,36.0,24.0,108.0,141.0,126.0,128.0,0.5,0.4
20190506,23,1316A,65.0,47.0,60.0,71.0,84.0,5.0,7.0,31.0,25.0,107.0,141.0,122.0,128.0,0.5,0.4
20190507,0,1316A,69.0,50.0,59.0,79.0,84.0,8.0,7.0,92.0,28.0,38.0,141.0,110.0,128.0,0.6,0.5
20190507,1,1316A,81.0,50.0,61.0,112.0,84.0,14.0,8.0,108.0,33.0,24.0,141.0,24.0,24.0,0.6,0.5
20190507,2,1316A,91.0,51.0,60.0,132.0,86.0,16.0,8.0,127.0,38.0,7.0,141.0,16.0,24.0,0.7,0.5
20190507,3,1316A,88.0,50.0,60.0,125.0,88.0,15.0,8.0,121.0,42.0,7.0,141.0,13.0,24.0,0.7,0.5
20190507,4,1316A,84.0,50.0,59.0,117.0,89.0,10.0,8.0,117.0,45.0,6.0,141.0,11.0,24.0,0.6,0.5
20190507,5,1316A,98.0,52.0,59.0,146.0,92.0,10.0,8.0,118.0,48.0,6.0,141.0,10.0,24.0,0.7,0.5
20190507,6,1316A,106.0,53.0,58.0,162.0,95.0,11.0,9.0,116.0,51.0,6.0,141.0,9.0,24.0,0.7,0.5
20190507,7,1316A,107.0,56.0,60.0,164.0,99.0,15.0,9.0,111.0,55.0,10.0,141.0,9.0,24.0,0.7,0.5
20190507,8,1316A,104.0,61.0,61.0,158.0,102.0,24.0,10.0,97.0,57.0,23.0,141.0,11.0,24.0,0.8,0.5
20190507,9,1316A,106.0,61.0,63.0,162.0,105.0,26.0,10.0,86.0,60.0,44.0,141.0,14.0,24.0,0.8,0.5
20190507,10,1316A,98.0,73.0,60.0,138.0,106.0,19.0,11.0,55.0,61.0,92.0,141.0,24.0,24.0,0.6,0.6
20190507,11,1316A,85.0,63.0,59.0,110.0,108.0,17.0,11.0,44.0,62.0,105.0,141.0,36.0,36.0,0.6,0.6
20190507,12,1316A,73.0,51.0,58.0,96.0,108.0,12.0,11.0,33.0,62.0,124.0,141.0,51.0,51.0,0.5,0.6
20190507,13,1316A,74.0,46.0,57.0,97.0,108.0,10.0,11.0,22.0,63.0,143.0,143.0,68.0,68.0,0.5,0.6
20190507,14,1316A,69.0,43.0,57.0,88.0,108.0,6.0,11.0,18.0,63.0,147.0,147.0,86.0,86.0,0.4,0.6
20190507,15,1316A,72.0,45.0,55.0,94.0,109.0,6.0,11.0,25.0,63.0,143.0,147.0,103.0,103.0,0.4,0.6
20190507,16,1316A,67.0,39.0,54.0,83.0,108.0,6.0,11.0,24.0,63.0,137.0,147.0,117.0,117.0,0.4,0.6
20190507,17,1316A,67.0,36.0,52.0,83.0,108.0,6.0,11.0,27.0,64.0,131.0,147.0,128.0,128.0,0.4,0.6
20190507,18,1316A,66.0,35.0,51.0,82.0,108.0,6.0,11.0,32.0,64.0,121.0,147.0,131.0,131.0,0.4,0.6
20190507,19,1316A,65.0,33.0,50.0,79.0,108.0,6.0,11.0,32.0,64.0,115.0,147.0,133.0,133.0,0.4,0.6
20190507,20,1316A,63.0,32.0,49.0,75.0,108.0,5.0,11.0,36.0,64.0,108.0,147.0,131.0,133.0,0.4,0.6
20190507,21,1316A,65.0,31.0,48.0,79.0,108.0,8.0,11.0,44.0,65.0,95.0,147.0,125.0,133.0,0.4,0.6
20190507,22,1316A,63.0,32.0,48.0,75.0,109.0,8.0,11.0,45.0,65.0,90.0,147.0,118.0,133.0,0.4,0.6
20190507,23,1316A,69.0,32.0,47.0,88.0,109.0,10.0,11.0,53.0,66.0,76.0,147.0,109.0,133.0,0.5,0.5
20190508,0,1316A,70.0,34.0,46.0,90.0,110.0,14.0,12.0,50.0,64.0,79.0,147.0,102.0,133.0,0.5,0.5
20190508,1,1316A,72.0,33.0,46.0,94.0,109.0,19.0,12.0,38.0,61.0,94.0,147.0,94.0,94.0,0.5,0.5
20190508,2,1316A,67.0,33.0,45.0,84.0,107.0,21.0,12.0,40.0,58.0,90.0,147.0,92.0,94.0,0.5,0.5
20190508,3,1316A,61.0,32.0,44.0,72.0,105.0,14.0,12.0,48.0,55.0,74.0,147.0,86.0,94.0,0.5,0.5
20190508,4,1316A,66.0,34.0,43.0,82.0,103.0,17.0,12.0,67.0,53.0,53.0,147.0,78.0,94.0,0.6,0.5
20190508,5,1316A,69.0,37.0,43.0,88.0,101.0,29.0,13.0,67.0,50.0,55.0,147.0,73.0,94.0,0.6,0.5
20190508,6,1316A,78.0,41.0,42.0,105.0,99.0,38.0,14.0,75.0,49.0,48.0,147.0,69.0,94.0,0.8,0.5
20190508,7,1316A,79.0,40.0,42.0,108.0,96.0,29.0,15.0,70.0,47.0,54.0,147.0,67.0,94.0,0.8,0.5
20190508,8,1316A,80.0,40.0,41.0,110.0,94.0,24.0,15.0,78.0,46.0,51.0,147.0,65.0,94.0,0.8,0.5
20190508,9,1316A,82.0,42.0,40.0,113.0,92.0,26.0,15.0,67.0,45.0,67.0,147.0,62.0,94.0,0.7,0.5
20190508,10,1316A,79.0,41.0,39.0,107.0,91.0,24.0,15.0,53.0,45.0,84.0,147.0,61.0,94.0,0.7,0.5
20190508,11,1316A,71.0,40.0,38.0,91.0,90.0,19.0,15.0,37.0,45.0,111.0,147.0,65.0,94.0,0.6,0.5
20190508,12,1316A,68.0,40.0,37.0,86.0,90.0,11.0,15.0,22.0,45.0,133.0,147.0,75.0,94.0,0.5,0.5
20190508,13,1316A,57.0,40.0,37.0,64.0,88.0,7.0,15.0,15.0,44.0,147.0,147.0,87.0,94.0,0.5,0.5
20190508,14,1316A,57.0,40.0,37.0,56.0,87.0,6.0,15.0,12.0,44.0,150.0,150.0,100.0,100.0,0.4,0.5
20190508,15,1316A,54.0,,36.0,58.0,86.0,4.0,15.0,12.0,44.0,151.0,151.0,112.0,112.0,0.4,0.5
20190508,16,1316A,,60.0,37.0,,84.0,5.0,15.0,12.0,43.0,159.0,159.0,125.0,125.0,0.4,0.5
20190508,17,1316A,64.0,46.0,38.0,48.0,83.0,5.0,15.0,19.0,43.0,148.0,159.0,135.0,135.0,0.5,0.5
20190508,18,1316A,65.0,47.0,38.0,75.0,83.0,5.0,15.0,22.0,42.0,140.0,159.0,142.0,142.0,0.5,0.5
20190508,19,1316A,83.0,61.0,39.0,69.0,82.0,5.0,15.0,27.0,42.0,131.0,159.0,145.0,145.0,0.6,0.5
20190508,20,1316A,83.0,61.0,41.0,86.0,83.0,6.0,15.0,26.0,42.0,123.0,159.0,144.0,145.0,0.7,0.6
20190508,21,1316A,,,41.0,,83.0,10.0,15.0,29.0,41.0,111.0,159.0,139.0,145.0,0.9,0.6
20190508,22,1316A,,,42.0,,83.0,12.0,15.0,36.0,41.0,98.0,159.0,133.0,145.0,0.9,0.6
20190508,23,1316A,90.0,67.0,43.0,100.0,84.0,19.0,15.0,34.0,40.0,96.0,159.0,126.0,145.0,1.0,0.6
20190509,0,1316A,85.0,63.0,45.0,98.0,84.0,17.0,16.0,36.0,39.0,88.0,159.0,117.0,145.0,0.9,0.6
20190509,1,1316A,79.0,58.0,46.0,88.0,84.0,16.0,15.0,33.0,39.0,82.0,159.0,82.0,82.0,0.9,0.7
20190509,2,1316A,73.0,53.0,47.0,85.0,84.0,13.0,15.0,34.0,39.0,76.0,159.0,79.0,82.0,0.8,0.7
20190509,3,1316A,68.0,49.0,48.0,71.0,84.0,12.0,15.0,30.0,38.0,76.0,159.0,78.0,82.0,0.8,0.7
20190509,4,1316A,63.0,45.0,48.0,65.0,83.0,12.0,15.0,34.0,37.0,70.0,159.0,76.0,82.0,0.8,0.7
20190509,5,1316A,58.0,41.0,48.0,60.0,82.0,11.0,14.0,28.0,35.0,75.0,159.0,76.0,82.0,0.9,0.7
20190509,6,1316A,58.0,41.0,48.0,55.0,80.0,12.0,13.0,28.0,33.0,72.0,159.0,75.0,82.0,0.8,0.7
20190509,7,1316A,58.0,41.0,48.0,63.0,77.0,13.0,12.0,31.0,31.0,73.0,159.0,75.0,82.0,1.0,0.7
20190509,8,1316A,62.0,44.0,49.0,67.0,76.0,13.0,12.0,30.0,29.0,78.0,159.0,75.0,82.0,0.9,0.7
20190509,9,1316A,61.0,43.0,49.0,72.0,74.0,14.0,11.0,26.0,28.0,90.0,159.0,76.0,82.0,0.9,0.7
