date,hour,stationID,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
20190104,9 ,1316A,283,233,179,241,217,7,14,72,75,7,60,19,19,1.1,1.3
20190104,10 ,1316A,368,318,187,,216,24,14,95,76,9,60,19,19,2,1.3
20190104,11 ,1316A,395,345,195,376,223,33,15,103,77,11,60,19,19,2.6,1.3
20190104,12 ,1316A,395,345,203,402,230,38,16,103,77,15,60,19,19,2.7,1.3
20190104,13 ,1316A,395,345,212,390,236,39,17,103,77,17,60,19,19,2.8,1.4
20190104,14 ,1316A,395,345,221,386,244,38,18,99,78,23,60,18,19,3,1.4
20190104,15 ,1316A,395,345,226,377,251,36,18,95,79,27,60,18,19,2.9,1.5
20190104,16 ,1316A,395,345,234,363,258,35,19,97,81,26,60,17,19,2.9,1.6
20190104,17 ,1316A,395,345,243,353,265,38,20,104,83,19,44,18,19,2.9,1.6
20190104,18 ,1316A,395,345,250,348,272,38,21,112,85,13,32,19,19,2.9,1.7
20190104,19 ,1316A,206,,253,354,278,38,21,112,86,,32,20,20,3,1.7
20190104,20 ,1316A,361,311,258,346,282,40,22,,85,,32,21,21,3.1,1.8
20190104,21 ,1316A,352,302,264,373,288,,22,,85,8,32,19,21,3.1,1.9
20190104,22 ,1316A,344,294,269,364,295,,22,109,86,8,32,17,21,,1.9
20190104,23 ,1316A,,,274,,299,45,24,111,88,8,32,14,21,3.2,2
20190105,0 ,1316A,,,278,,303,43,25,115,89,7,32,10,21,3.1,2.1
20190105,1 ,1316A,360,310,283,382,311,41,27,114,90,7,32,7,7,3,2.2
20190105,2 ,1316A,368,318,289,381,320,40,28,117,92,6,32,6,7,3.1,2.3
20190105,3 ,1316A,341,291,293,383,328,42,30,115,93,6,32,6,7,3.1,2.4
20190105,4 ,1316A,306,256,295,345,334,37,31,109,95,6,32,6,7,2.6,2.4
20190105,5 ,1316A,232,182,294,293,338,30,32,93,96,6,32,6,7,2.1,2.5
20190105,6 ,1316A,182,137,291,212,338,28,33,82,98,6,32,6,7,1.9,2.5
20190105,7 ,1316A,155,118,287,200,337,27,34,77,99,6,32,6,7,1.8,2.6
20190105,8 ,1316A,133,101,282,165,335,28,35,72,100,7,27,6,7,1.7,2.6
20190105,9 ,1316A,113,85,275,153,331,28,36,63,100,13,27,7,7,1.6,2.7
20190105,10 ,1316A,97,72,264,134,322,25,36,57,98,20,27,9,9,1.4,2.6
20190105,11 ,1316A,83,56,250,116,310,21,35,50,96,28,28,12,12,1.2,2.6
20190105,12 ,1316A,73,43,236,96,296,18,34,42,93,35,35,15,15,1,2.5
20190105,13 ,1316A,66,35,221,82,282,17,33,32,90,46,46,20,20,0.9,2.4
20190105,14 ,1316A,66,42,206,82,268,16,32,32,87,51,51,26,26,0.8,2.3
20190105,15 ,1316A,66,42,192,82,255,14,31,30,84,54,54,32,32,0.8,2.2
20190105,16 ,1316A,64,44,178,78,242,14,30,32,81,50,54,37,37,0.8,2.1
20190105,17 ,1316A,68,44,163,86,230,14,29,36,78,46,54,41,41,0.8,2
20190105,18 ,1316A,68,43,149,85,218,13,28,38,74,44,54,44,44,0.8,2
20190105,19 ,1316A,65,45,144,80,205,13,27,47,72,36,54,45,45,0.8,1.9
20190105,20 ,1316A,68,46,132,85,194,13,26,73,72,13,54,42,45,0.9,1.8
20190105,21 ,1316A,68,47,120,86,180,14,25,46,70,37,54,41,45,0.8,1.7
20190105,22 ,1316A,67,47,109,83,168,14,25,41,68,39,54,40,45,0.8,1.6
20190105,23 ,1316A,70,48,107,89,164,16,24,45,65,33,54,37,45,0.8,1.5
20190106,0 ,1316A,71,49,104,92,161,16,22,40,62,35,54,35,45,0.8,1.4
20190106,1 ,1316A,73,49,93,95,149,15,21,44,59,31,54,31,31,0.8,1.3
20190106,2 ,1316A,69,49,82,87,137,14,20,56,56,21,54,26,31,0.8,1.2
20190106,3 ,1316A,70,47,72,90,125,15,19,64,54,14,54,22,31,0.9,1.1
20190106,4 ,1316A,68,47,63,85,114,16,18,64,52,14,54,20,31,0.9,1.1
20190106,5 ,1316A,80,59,58,103,106,13,18,74,52,6,54,17,31,1.1,1
20190106,6 ,1316A,83,61,55,114,102,13,17,72,51,6,54,15,31,1,1
20190106,7 ,1316A,78,57,52,105,98,13,16,72,51,6,54,14,31,0.9,1
20190106,8 ,1316A,76,54,50,102,95,14,16,78,51,6,54,13,31,1,0.9
20190106,9 ,1316A,82,56,49,113,94,15,15,77,52,9,54,10,31,1,0.9
20190106,10 ,1316A,83,54,48,115,93,19,15,72,52,12,54,9,31,1,0.9
20190106,11 ,1316A,83,46,48,116,93,31,15,66,53,19,54,10,31,1,0.9
20190106,12 ,1316A,77,44,48,104,93,23,16,66,54,25,54,11,31,0.9,0.9
20190106,13 ,1316A,74,46,49,97,94,22,16,56,55,33,54,14,31,0.8,0.9
20190106,14 ,1316A,99,74,50,112,95,24,16,62,56,36,54,18,31,0.9,0.9
20190106,15 ,1316A,144,110,53,161,98,25,17,62,58,41,50,23,31,1,0.9
20190106,16 ,1316A,160,122,56,168,102,35,18,62,59,45,46,28,31,1.1,0.9
20190106,17 ,1316A,165,125,59,172,106,35,18,59,60,46,46,32,32,1,0.9
20190106,18 ,1316A,169,128,63,171,109,25,19,68,61,38,46,35,35,1.1,0.9
20190106,19 ,1316A,185,139,67,177,113,22,19,74,62,34,46,37,37,1.2,0.9
20190106,20 ,1316A,182,137,71,181,117,25,20,100,63,13,46,36,37,1.4,1
20190106,21 ,1316A,178,134,74,198,122,25,20,106,66,8,46,33,37,1.4,1
20190106,22 ,1316A,182,137,78,198,127,22,21,111,69,6,46,29,37,1.5,1
20190106,23 ,1316A,192,144,82,205,132,32,21,111,72,6,46,24,37,1.6,1
20190107,0 ,1316A,198,148,86,214,137,31,22,112,74,6,46,20,37,1.5,1.1
20190107,1 ,1316A,,,,,,,,,,,,,,,
20190107,2 ,1316A,210,160,93,233,145,27,23,113,78,6,46,6,6,1.7,1.1
20190107,3 ,1316A,209,159,97,236,151,24,23,108,80,6,46,6,6,1.6,1.2
20190107,4 ,1316A,207,157,102,235,158,20,23,97,82,5,46,6,6,1.6,1.2
20190107,5 ,1316A,204,154,106,213,163,19,24,90,82,5,46,6,6,1.5,1.2
20190107,6 ,1316A,170,129,109,197,166,17,24,98,83,6,46,6,6,1.6,1.2
20190107,7 ,1316A,185,139,113,201,170,14,24,94,84,6,46,6,6,1.8,1.3
20190107,8 ,1316A,198,148,117,199,175,16,24,94,85,6,46,6,6,1.8,1.3
20190107,9 ,1316A,202,152,121,233,180,14,24,101,86,6,46,6,6,1.9,1.3
20190107,10 ,1316A,204,154,125,248,186,15,24,98,87,6,46,6,6,2,1.4
20190107,11 ,1316A,185,139,130,235,191,16,23,106,89,6,46,6,6,2.1,1.4
20190107,12 ,1316A,200,150,134,238,197,16,23,104,91,7,46,6,6,2.1,1.5
20190107,13 ,1316A,202,152,139,244,203,18,22,100,93,9,46,6,6,1.8,1.5
20190107,14 ,1316A,188,141,142,212,207,19,22,100,94,13,46,7,7,1.6,1.6
20190107,15 ,1316A,183,138,143,205,209,19,22,93,96,20,46,9,9,1.5,1.6
20190107,16 ,1316A,183,138,144,204,211,17,21,101,97,14,46,10,10,1.5,1.6
20190107,17 ,1316A,193,145,144,202,212,16,20,103,99,10,38,11,11,1.5,1.6
20190107,18 ,1316A,202,152,145,208,214,15,20,104,101,7,34,11,11,1.5,1.6
20190107,19 ,1316A,204,154,146,219,216,16,20,102,102,9,20,11,11,1.6,1.7
20190107,20 ,1316A,203,153,147,217,217,17,19,103,102,8,20,11,11,1.6,1.7
20190107,21 ,1316A,198,148,147,215,218,24,19,87,101,17,20,12,12,1.6,1.7
20190107,22 ,1316A,202,152,148,213,219,22,19,102,101,10,20,12,12,1.8,1.7
20190107,23 ,1316A,221,171,149,233,220,17,19,116,101,6,20,10,12,2,1.7
20190108,0 ,1316A,229,179,151,255,222,16,18,115,101,6,20,9,12,2.2,1.7
20190108,1 ,1316A,230,180,152,266,223,15,18,116,102,6,20,6,6,2.3,1.8
20190108,2 ,1316A,232,182,153,266,225,14,17,109,102,6,20,6,6,2.4,1.8
20190108,3 ,1316A,236,186,154,273,226,13,17,99,101,5,20,6,6,2.2,1.8
20190108,4 ,1316A,238,188,155,255,227,13,17,94,101,5,20,6,6,2.2,1.8
20190108,5 ,1316A,232,182,156,251,229,14,16,103,102,5,20,5,6,2.2,1.9
20190108,6 ,1316A,242,192,159,254,231,15,16,112,102,6,20,6,6,2.1,1.9
20190108,7 ,1316A,235,185,161,254,233,15,16,107,103,5,20,5,6,2,1.9
20190108,8 ,1316A,230,180,162,252,236,16,16,110,104,6,20,6,6,2.1,1.9
20190108,9 ,1316A,233,183,164,264,237,27,17,107,104,7,20,6,6,2.3,1.9
20190108,10 ,1316A,251,201,165,279,238,35,18,102,104,8,20,6,6,2.3,1.9
20190108,11 ,1316A,255,205,168,286,240,43,19,98,104,13,20,7,7,2.4,1.9
20190108,12 ,1316A,237,187,170,276,242,44,20,88,103,22,22,9,9,2.2,2
20190108,13 ,1316A,214,164,170,266,243,38,21,80,102,29,29,12,12,2.1,2
20190108,14 ,1316A,140,107,169,211,243,29,21,60,100,40,40,16,16,1.9,2
20190108,15 ,1316A,97,63,166,144,240,22,21,43,98,50,50,22,22,1.4,2
20190108,16 ,1316A,90,63,163,130,237,10,21,37,96,11,50,22,22,1.6,2
20190108,17 ,1316A,89,65,159,128,234,9,21,34,93,7,50,22,22,1.7,2
20190108,18 ,1316A,93,69,156,125,230,15,21,50,91,16,50,24,24,1.5,2
20190108,19 ,1316A,89,66,152,126,227,19,21,64,89,20,50,24,24,1.4,2
20190108,20 ,1316A,90,48,148,130,223,17,21,55,87,23,50,24,24,1.2,2
20190108,21 ,1316A,84,34,143,117,219,14,20,46,85,25,50,24,24,1,1.9
20190108,22 ,1316A,74,27,138,98,214,14,20,44,83,25,50,22,24,0.9,1.9
20190108,23 ,1316A,72,29,132,94,208,16,20,47,80,20,50,18,24,1,1.9
20190109,0 ,1316A,72,30,126,93,202,16,20,45,77,21,50,20,24,1,1.8
20190109,1 ,1316A,68,31,119,85,194,15,20,40,74,25,50,25,25,0.9,1.8
20190109,2 ,1316A,67,33,113,83,186,16,20,37,71,26,50,26,26,0.9,1.7
20190109,3 ,1316A,68,32,107,85,179,16,20,35,68,27,50,26,26,0.9,1.6
20190109,4 ,1316A,62,28,100,73,171,15,20,31,66,30,50,27,27,0.9,1.6
20190109,5 ,1316A,58,22,94,65,163,13,20,29,63,34,50,28,28,0.8,1.5
20190109,6 ,1316A,50,18,86,50,155,13,20,28,59,35,50,30,30,0.8,1.5
20190109,7 ,1316A,45,17,79,45,146,12,20,27,56,36,50,30,30,0.8,1.4
20190109,8 ,1316A,51,18,72,52,138,12,20,37,53,28,50,30,30,0.8,1.4
20190109,9 ,1316A,52,19,66,54,129,12,19,36,50,30,50,31,31,0.8,1.3
20190109,10 ,1316A,56,21,58,62,120,12,18,51,48,17,50,30,31,0.9,1.2
20190109,11 ,1316A,63,23,51,76,111,13,17,47,45,20,50,29,31,0.9,1.2
20190109,12 ,1316A,63,29,44,75,103,14,16,50,44,17,50,27,31,1,1.1
20190109,13 ,1316A,65,38,39,79,95,13,15,51,43,18,50,25,31,1,1.1
20190109,14 ,1316A,69,44,36,88,90,11,14,55,42,16,50,23,31,1.1,1.1
20190109,15 ,1316A,62,44,35,72,87,10,14,54,43,14,36,20,31,1.1,1
20190109,16 ,1316A,64,46,35,76,85,10,14,59,44,10,36,18,31,1.2,1
20190109,17 ,1316A,69,50,34,78,83,12,14,60,45,13,36,16,31,1.1,1
20190109,18 ,1316A,69,50,33,82,81,14,14,56,45,16,36,16,31,1.1,1
20190109,19 ,1316A,75,55,33,83,79,12,13,58,45,14,36,15,31,1.2,1
20190109,20 ,1316A,77,56,33,85,77,13,13,60,45,12,36,14,31,1.3,1
20190109,21 ,1316A,77,56,34,83,76,12,13,67,46,5,36,12,31,1.4,1
20190109,22 ,1316A,79,58,35,89,75,10,13,67,47,5,36,11,31,1.5,1
20190109,23 ,1316A,82,60,37,92,75,10,13,70,48,6,36,10,31,1.5,1
20190110,0 ,1316A,83,61,38,96,75,10,12,69,49,6,36,10,31,1.5,1.1
20190110,1 ,1316A,82,60,39,105,76,9,12,64,50,5,36,5,5,1.4,1.1
20190110,2 ,1316A,92,68,41,127,78,9,12,60,51,5,36,5,5,1.4,1.1
20190110,3 ,1316A,101,68,42,152,81,9,12,58,52,5,36,5,5,1.4,1.1
20190110,4 ,1316A,90,67,44,127,83,9,11,58,53,5,36,5,5,1.4,1.1
20190110,5 ,1316A,97,72,46,104,85,8,11,54,54,5,36,5,5,1.4,1.2
20190110,6 ,1316A,107,80,48,98,87,9,11,53,55,5,36,5,5,1.5,1.2
20190110,7 ,1316A,114,86,51,96,89,9,11,51,56,6,30,5,5,1.5,1.2
20190110,8 ,1316A,119,90,54,104,91,9,11,54,57,6,30,5,5,1.6,1.3
20190110,9 ,1316A,143,109,58,115,94,11,11,51,57,9,20,6,6,1.7,1.3
20190110,10 ,1316A,147,112,62,116,96,17,11,43,57,18,20,7,7,1.6,1.3
20190110,11 ,1316A,144,110,65,,97,17,11,42,57,26,26,10,10,1.6,1.4
20190110,12 ,1316A,149,114,69,123,99,17,11,49,57,29,29,13,13,1.7,1.4
20190110,13 ,1316A,158,120,72,126,101,19,12,39,56,44,44,18,18,1.7,1.4
20190110,14 ,1316A,163,124,76,135,103,19,12,48,56,43,44,23,23,1.9,1.4
20190110,15 ,1316A,169,128,79,156,106,18,12,56,56,41,44,27,27,2,1.5
20190110,16 ,1316A,173,131,83,161,110,18,12,64,56,37,44,31,31,2.1,1.5
20190110,17 ,1316A,204,154,87,173,114,13,13,75,57,30,44,34,34,2,1.6
20190110,18 ,1316A,214,164,92,179,118,12,12,60,57,47,47,37,37,1.9,1.6
20190110,19 ,1316A,240,190,97,,120,12,12,87,58,28,47,37,37,2.1,1.6
20190110,20 ,1316A,253,203,104,216,126,12,12,96,60,20,47,36,37,2.2,1.7
20190110,21 ,1316A,252,202,110,218,132,12,12,111,62,6,47,32,37,2.3,1.7
20190110,22 ,1316A,224,174,114,210,138,12,12,94,63,14,47,28,37,2.2,1.7
20190110,23 ,1316A,172,130,117,175,141,14,13,46,62,42,47,28,37,2.1,1.8
20190111,0 ,1316A,166,126,120,143,144,14,13,41,61,43,47,29,37,2.1,1.8
20190111,1 ,1316A,199,149,124,157,146,13,13,47,60,28,47,28,28,2.3,1.8
20190111,2 ,1316A,190,143,127,154,147,12,13,43,59,28,47,28,28,2.3,1.9
20190111,3 ,1316A,183,138,130,143,147,12,13,50,59,20,47,25,28,2.3,1.9
20190111,4 ,1316A,176,133,133,140,147,12,13,62,59,9,47,21,28,2.3,1.9
20190111,5 ,1316A,200,150,136,157,150,11,14,70,60,5,47,18,28,2.2,2
20190111,6 ,1316A,203,153,139,185,154,10,14,69,60,5,47,16,28,2.3,2
20190111,7 ,1316A,209,159,142,186,158,10,14,68,61,6,47,14,28,2.3,2
20190111,8 ,1316A,216,166,145,187,162,10,14,72,62,6,47,13,28,2.5,2.1
20190111,9 ,1316A,223,173,148,201,166,11,14,77,63,6,47,11,28,2.7,2.1
20190111,10 ,1316A,232,182,151,218,170,11,13,78,64,8,47,8,28,2.8,2.2
20190111,11 ,1316A,241,191,154,228,173,11,13,74,66,10,47,7,28,2.7,2.2
20190111,12 ,1316A,239,189,157,225,177,11,13,73,67,15,47,8,28,2.6,2.2
20190111,13 ,1316A,241,191,160,233,182,11,13,75,68,21,47,10,28,2.6,2.3
20190111,14 ,1316A,246,196,163,233,186,12,12,82,70,26,47,12,28,2.6,2.3
20190111,15 ,1316A,242,192,166,235,189,15,12,73,70,41,47,17,28,2.5,2.3
20190111,16 ,1316A,233,183,168,212,192,21,12,47,70,68,68,24,28,2.5,2.4
20190111,17 ,1316A,234,184,169,207,193,20,13,53,69,60,68,31,31,,2.4
20190111,18 ,1316A,,,169,,194,,13,,69,24,68,33,33,1.3,2.3
20190111,19 ,1316A,,,168,,194,12,13,,68,6,68,33,33,1.6,2.3
20190111,20 ,1316A,272,222,169,277,197,13,13,110,69,,68,35,35,1.9,2.3
20190111,21 ,1316A,272,222,170,303,200,16,13,106,69,7,68,33,35,1.7,2.3
20190111,22 ,1316A,272,222,172,295,204,15,13,105,69,6,68,30,35,1.7,2.3
20190111,23 ,1316A,275,225,177,277,209,15,13,102,72,5,68,25,35,1.6,2.2
20190112,0 ,1316A,277,227,181,272,215,15,13,102,74,6,68,16,35,1.4,2.2
20190112,1 ,1316A,272,222,185,267,220,15,13,96,77,6,68,6,6,1.3,2.2
20190112,2 ,1316A,276,226,188,261,225,14,13,94,79,6,68,6,6,1.4,2.1
20190112,3 ,1316A,271,221,192,262,230,14,13,92,81,6,68,6,6,1.3,2.1
20190112,4 ,1316A,276,226,196,259,235,12,13,89,82,6,68,6,6,1.4,2
20190112,5 ,1316A,264,214,199,254,240,11,13,82,83,5,68,6,6,1.8,2
20190112,6 ,1316A,260,210,202,250,243,11,13,78,83,6,68,6,6,1.3,2
20190112,7 ,1316A,268,218,205,263,246,12,13,76,83,6,68,6,6,1.7,2
20190112,8 ,1316A,273,223,207,278,250,15,14,79,84,6,68,6,6,1.9,1.9
20190112,9 ,1316A,269,219,209,299,255,15,14,93,84,6,68,6,6,2,1.9
20190112,10 ,1316A,257,207,210,311,259,14,14,106,86,7,68,6,6,1.9,1.9
20190112,11 ,1316A,257,207,211,317,263,17,14,106,87,8,68,6,6,1.7,1.8
20190112,12 ,1316A,232,182,211,282,266,19,15,97,88,21,68,8,8,1.1,1.7
20190112,13 ,1316A,211,161,210,240,266,19,15,85,89,42,68,13,13,0.8,1.7
20190112,14 ,1316A,212,162,208,229,266,18,15,94,89,42,68,17,17,0.8,1.6
20190112,15 ,1316A,224,174,207,239,266,17,15,105,91,28,68,20,20,0.8,1.5
20190112,16 ,1316A,241,191,208,260,268,14,15,98,93,14,60,21,21,1,1.5
20190112,17 ,1316A,244,194,208,263,271,14,15,100,95,9,42,21,21,1,1.4
20190112,18 ,1316A,246,196,207,266,271,12,15,91,95,6,42,21,21,1,1.4
20190112,19 ,1316A,242,192,207,246,270,10,14,81,94,6,42,21,21,1,1.4
20190112,20 ,1316A,240,190,205,234,268,11,14,83,93,6,42,19,21,1,1.4
20190112,21 ,1316A,251,201,205,244,265,13,14,91,93,6,42,15,21,1.3,1.3
20190112,22 ,1316A,257,207,204,259,264,12,14,87,92,6,42,10,21,1.3,1.3
20190112,23 ,1316A,263,213,203,267,263,11,14,79,91,6,42,7,21,1.2,1.3
20190113,0 ,1316A,259,209,203,258,263,10,14,71,90,5,42,6,21,1.2,1.3
20190113,1 ,1316A,240,190,201,251,262,8,13,60,88,6,42,6,6,1,1.3
20190113,2 ,1316A,200,150,198,191,259,8,13,55,87,5,42,6,6,0.9,1.3
20190113,3 ,1316A,168,127,194,148,254,7,13,53,85,5,42,5,6,0.8,1.2
20190113,4 ,1316A,176,133,190,145,250,7,13,52,83,5,42,5,6,0.8,1.2
20190113,5 ,1316A,185,139,187,151,245,7,13,56,82,5,42,5,6,0.9,1.2
20190113,6 ,1316A,204,154,185,180,243,7,12,59,82,5,42,5,6,0.9,1.2
20190113,7 ,1316A,232,182,183,211,240,6,12,63,81,5,42,5,6,1,1.1
20190113,8 ,1316A,246,196,182,233,238,7,12,65,80,6,42,5,6,1.1,1.1
20190113,9 ,1316A,248,198,181,233,236,7,11,63,79,7,42,5,6,1.1,1.1
20190113,10 ,1316A,240,190,181,229,232,7,11,61,77,10,42,6,6,1.2,1
20190113,11 ,1316A,233,183,180,228,229,7,11,64,76,14,42,7,7,1.3,1
20190113,12 ,1316A,237,187,180,223,226,8,10,66,74,18,42,9,9,1.3,1
20190113,13 ,1316A,243,193,181,234,226,10,10,76,74,23,42,11,11,1.4,1.1
20190113,14 ,1316A,246,196,183,253,227,13,10,64,73,41,41,16,16,1.4,1.1
20190113,15 ,1316A,254,204,184,233,227,12,10,68,71,36,41,19,19,,1.1
