date,hour,stationID,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
20190303,2,1316A,137.0,104.0,96.0,135.0,122.0,6.0,7.0,40.0,52.0,71.0,126.0,66.0,66.0,0.3,0.4
20190303,3,1316A,144.0,110.0,97.0,133.0,123.0,6.0,7.0,42.0,51.0,61.0,126.0,64.0,66.0,0.4,0.4
20190303,4,1316A,153.0,117.0,98.0,141.0,124.0,7.0,7.0,42.0,50.0,55.0,126.0,62.0,66.0,0.4,0.4
20190303,5,1316A,155.0,118.0,99.0,165.0,126.0,8.0,7.0,49.0,49.0,38.0,126.0,57.0,66.0,0.4,0.4
20190303,6,1316A,155.0,118.0,100.0,139.0,126.0,10.0,7.0,55.0,47.0,28.0,126.0,52.0,66.0,0.5,0.4
20190303,7,1316A,152.0,116.0,101.0,126.0,126.0,12.0,7.0,57.0,46.0,28.0,126.0,49.0,66.0,0.5,0.4
20190303,8,1316A,152.0,116.0,102.0,128.0,127.0,13.0,8.0,57.0,45.0,30.0,126.0,46.0,66.0,0.5,0.4
20190303,9,1316A,156.0,119.0,103.0,138.0,128.0,16.0,8.0,60.0,45.0,29.0,126.0,42.0,66.0,0.6,0.4
20190303,10,1316A,149.0,114.0,104.0,139.0,129.0,15.0,8.0,50.0,44.0,42.0,126.0,39.0,66.0,0.6,0.4
20190303,11,1316A,133.0,101.0,105.0,140.0,130.0,16.0,9.0,39.0,44.0,64.0,126.0,39.0,66.0,0.6,0.4
20190303,12,1316A,120.0,91.0,106.0,114.0,130.0,14.0,9.0,38.0,44.0,69.0,126.0,41.0,66.0,0.6,0.4
20190303,13,1316A,107.0,80.0,105.0,106.0,129.0,10.0,9.0,32.0,45.0,76.0,126.0,46.0,66.0,0.6,0.4
20190303,14,1316A,99.0,74.0,105.0,91.0,128.0,9.0,9.0,28.0,45.0,86.0,126.0,53.0,66.0,0.5,0.4
20190303,15,1316A,99.0,74.0,104.0,97.0,128.0,9.0,9.0,26.0,45.0,97.0,126.0,62.0,66.0,0.6,0.5
20190303,16,1316A,92.0,68.0,104.0,92.0,127.0,10.0,9.0,28.0,45.0,109.0,111.0,72.0,72.0,0.5,0.5
20190303,17,1316A,88.0,65.0,103.0,103.0,127.0,10.0,9.0,32.0,45.0,108.0,109.0,81.0,81.0,0.4,0.5
20190303,18,1316A,97.0,72.0,102.0,106.0,126.0,9.0,9.0,37.0,45.0,94.0,109.0,88.0,88.0,0.4,0.5
20190303,19,1316A,108.0,81.0,101.0,111.0,126.0,9.0,10.0,57.0,45.0,65.0,109.0,88.0,88.0,0.5,0.5
20190303,20,1316A,108.0,81.0,100.0,117.0,126.0,9.0,10.0,68.0,44.0,49.0,109.0,86.0,88.0,0.5,0.5
20190303,21,1316A,110.0,83.0,99.0,114.0,125.0,8.0,10.0,64.0,45.0,44.0,109.0,82.0,88.0,0.5,0.5
20190303,22,1316A,114.0,86.0,98.0,120.0,124.0,10.0,10.0,57.0,45.0,45.0,109.0,76.0,88.0,0.5,0.5
20190303,23,1316A,113.0,85.0,96.0,123.0,124.0,10.0,10.0,60.0,46.0,37.0,109.0,69.0,88.0,0.5,0.5
20190304,0,1316A,117.0,88.0,95.0,115.0,123.0,10.0,10.0,64.0,47.0,29.0,109.0,59.0,88.0,0.5,0.5
20190304,1,1316A,118.0,89.0,94.0,124.0,122.0,10.0,10.0,66.0,48.0,24.0,109.0,24.0,24.0,0.5,0.5
20190304,2,1316A,119.0,90.0,93.0,126.0,121.0,10.0,10.0,76.0,49.0,10.0,109.0,17.0,24.0,0.5,0.5
20190304,3,1316A,118.0,89.0,92.0,114.0,120.0,10.0,11.0,79.0,51.0,6.0,109.0,13.0,24.0,0.6,0.5
20190304,4,1316A,115.0,87.0,91.0,130.0,120.0,11.0,11.0,81.0,52.0,6.0,109.0,12.0,24.0,0.7,0.5
20190304,5,1316A,114.0,86.0,90.0,140.0,119.0,11.0,11.0,80.0,54.0,6.0,109.0,10.0,24.0,1.0,0.6
20190304,6,1316A,119.0,90.0,89.0,149.0,119.0,10.0,11.0,80.0,55.0,6.0,109.0,10.0,24.0,0.8,0.6
20190304,7,1316A,119.0,90.0,87.0,135.0,120.0,10.0,11.0,80.0,56.0,7.0,109.0,9.0,24.0,0.8,0.6
20190304,8,1316A,122.0,92.0,86.0,144.0,120.0,11.0,11.0,85.0,57.0,8.0,109.0,9.0,24.0,0.9,0.6
20190304,9,1316A,127.0,96.0,86.0,143.0,121.0,12.0,11.0,95.0,58.0,10.0,109.0,7.0,24.0,1.6,0.6
20190304,10,1316A,143.0,109.0,85.0,160.0,121.0,16.0,11.0,96.0,60.0,14.0,109.0,8.0,24.0,1.5,0.7
20190304,11,1316A,165.0,125.0,86.0,183.0,123.0,18.0,11.0,95.0,63.0,20.0,109.0,10.0,24.0,1.3,0.7
20190304,12,1316A,158.0,120.0,88.0,193.0,126.0,17.0,11.0,101.0,65.0,28.0,109.0,12.0,24.0,1.0,0.7
20190304,13,1316A,137.0,104.0,88.0,181.0,130.0,16.0,11.0,71.0,67.0,61.0,109.0,19.0,24.0,0.6,0.7
20190304,14,1316A,84.0,61.0,88.0,117.0,131.0,13.0,11.0,43.0,68.0,91.0,109.0,30.0,30.0,0.3,0.7
20190304,15,1316A,63.0,45.0,87.0,71.0,130.0,10.0,11.0,30.0,68.0,107.0,109.0,42.0,42.0,0.2,0.7
20190304,16,1316A,73.0,53.0,86.0,82.0,129.0,10.0,11.0,30.0,68.0,104.0,108.0,54.0,54.0,0.3,0.7
20190304,17,1316A,78.0,57.0,86.0,96.0,129.0,11.0,11.0,32.0,68.0,107.0,107.0,66.0,66.0,0.3,0.7
20190304,18,1316A,82.0,60.0,85.0,96.0,128.0,14.0,12.0,35.0,68.0,105.0,107.0,78.0,78.0,0.3,0.7
20190304,19,1316A,63.0,45.0,84.0,75.0,127.0,10.0,12.0,37.0,67.0,95.0,107.0,87.0,87.0,0.2,0.7
20190304,20,1316A,77.0,56.0,83.0,83.0,126.0,10.0,12.0,46.0,66.0,80.0,107.0,94.0,94.0,0.3,0.7
20190304,21,1316A,78.0,57.0,82.0,84.0,124.0,17.0,12.0,40.0,65.0,84.0,107.0,97.0,97.0,0.4,0.6
20190304,22,1316A,79.0,58.0,80.0,87.0,123.0,16.0,12.0,35.0,64.0,84.0,107.0,96.0,97.0,0.3,0.6
20190304,23,1316A,84.0,62.0,80.0,81.0,121.0,16.0,12.0,36.0,63.0,80.0,107.0,92.0,97.0,0.3,0.6
20190305,0,1316A,89.0,66.0,79.0,96.0,120.0,20.0,13.0,39.0,62.0,71.0,107.0,88.0,97.0,0.4,0.6
20190305,1,1316A,97.0,72.0,78.0,96.0,119.0,18.0,13.0,44.0,61.0,63.0,107.0,63.0,63.0,0.4,0.6
20190305,2,1316A,100.0,75.0,77.0,103.0,118.0,17.0,14.0,48.0,60.0,55.0,107.0,59.0,63.0,0.4,0.6
20190305,3,1316A,107.0,80.0,77.0,110.0,118.0,17.0,14.0,50.0,59.0,50.0,107.0,56.0,63.0,0.4,0.6
20190305,4,1316A,105.0,79.0,77.0,115.0,118.0,14.0,14.0,49.0,57.0,54.0,107.0,56.0,63.0,0.4,0.6
20190305,5,1316A,107.0,80.0,76.0,120.0,117.0,12.0,14.0,49.0,56.0,58.0,107.0,56.0,63.0,0.3,0.6
20190305,6,1316A,105.0,79.0,76.0,117.0,115.0,12.0,14.0,52.0,55.0,50.0,107.0,55.0,63.0,0.3,0.6
20190305,7,1316A,114.0,86.0,76.0,120.0,115.0,13.0,14.0,73.0,55.0,24.0,107.0,51.0,63.0,0.4,0.5
20190305,8,1316A,118.0,89.0,76.0,131.0,114.0,14.0,14.0,88.0,55.0,13.0,107.0,46.0,63.0,0.6,0.5
20190305,9,1316A,119.0,90.0,75.0,146.0,114.0,15.0,14.0,81.0,54.0,28.0,107.0,42.0,63.0,0.5,0.5
20190305,10,1316A,120.0,91.0,75.0,146.0,114.0,16.0,14.0,72.0,53.0,51.0,107.0,41.0,63.0,0.5,0.4
20190305,11,1316A,130.0,99.0,74.0,152.0,112.0,18.0,14.0,62.0,52.0,62.0,107.0,42.0,63.0,0.6,0.4
20190305,12,1316A,147.0,112.0,73.0,161.0,111.0,17.0,14.0,67.0,50.0,63.0,107.0,44.0,63.0,0.7,0.4
20190305,13,1316A,159.0,121.0,74.0,184.0,111.0,18.0,14.0,65.0,50.0,72.0,107.0,45.0,63.0,0.8,0.4
20190305,14,1316A,150.0,115.0,76.0,170.0,113.0,18.0,15.0,45.0,50.0,106.0,107.0,52.0,63.0,0.4,0.4
20190305,15,1316A,134.0,102.0,78.0,150.0,117.0,15.0,15.0,39.0,51.0,112.0,112.0,63.0,63.0,0.3,0.4
20190305,16,1316A,140.0,107.0,81.0,136.0,119.0,16.0,15.0,29.0,51.0,148.0,148.0,80.0,80.0,0.4,0.4
20190305,17,1316A,162.0,123.0,84.0,152.0,121.0,,15.0,24.0,50.0,172.0,172.0,98.0,98.0,0.6,0.4
20190305,18,1316A,163.0,124.0,86.0,152.0,124.0,18.0,16.0,,51.0,163.0,172.0,112.0,112.0,,0.4
20190305,19,1316A,,,88.0,,126.0,16.0,16.0,35.0,51.0,,172.0,119.0,119.0,1.2,0.5
20190305,20,1316A,,,89.0,,128.0,15.0,16.0,46.0,51.0,104.0,172.0,125.0,125.0,1.1,0.5
20190305,21,1316A,169.0,128.0,93.0,190.0,132.0,15.0,16.0,51.0,51.0,94.0,172.0,128.0,128.0,1.1,0.5
20190305,22,1316A,209.0,159.0,97.0,217.0,138.0,18.0,16.0,60.0,52.0,74.0,172.0,124.0,128.0,1.7,0.6
20190305,23,1316A,211.0,161.0,102.0,230.0,145.0,17.0,16.0,62.0,53.0,66.0,172.0,117.0,128.0,1.8,0.7
20190306,0,1316A,208.0,158.0,106.0,224.0,151.0,16.0,16.0,54.0,54.0,69.0,172.0,106.0,128.0,2.7,0.8
20190306,1,1316A,204.0,154.0,110.0,210.0,156.0,16.0,16.0,59.0,55.0,61.0,172.0,61.0,61.0,2.1,0.8
20190306,2,1316A,204.0,154.0,113.0,208.0,161.0,15.0,16.0,51.0,55.0,69.0,172.0,65.0,65.0,1.2,0.9
20190306,3,1316A,216.0,166.0,117.0,220.0,166.0,14.0,16.0,62.0,55.0,46.0,172.0,59.0,65.0,1.4,0.9
20190306,4,1316A,238.0,188.0,122.0,229.0,171.0,15.0,16.0,60.0,56.0,52.0,172.0,57.0,65.0,1.6,1.0
20190306,5,1316A,272.0,222.0,129.0,281.0,178.0,18.0,16.0,53.0,56.0,66.0,172.0,59.0,65.0,1.7,1.0
20190306,6,1316A,265.0,215.0,135.0,285.0,186.0,17.0,16.0,62.0,57.0,49.0,172.0,57.0,65.0,1.4,1.1
20190306,8,1316A,224.0,174.0,145.0,257.0,200.0,19.0,17.0,66.0,55.0,37.0,172.0,53.0,65.0,1.2,1.2
20190306,9,1316A,112.0,66.0,144.0,173.0,201.0,13.0,16.0,45.0,54.0,48.0,172.0,52.0,65.0,0.7,1.2
20190306,10,1316A,91.0,38.0,141.0,132.0,200.0,10.0,16.0,29.0,52.0,66.0,172.0,51.0,65.0,0.5,1.2
20190306,11,1316A,101.0,26.0,138.0,151.0,200.0,9.0,16.0,22.0,50.0,75.0,172.0,55.0,65.0,0.4,1.2
20190306,12,1316A,85.0,18.0,134.0,120.0,198.0,8.0,15.0,18.0,48.0,84.0,172.0,59.0,65.0,0.3,1.1
20190306,13,1316A,66.0,13.0,129.0,81.0,194.0,7.0,15.0,13.0,46.0,94.0,172.0,62.0,65.0,0.3,1.1
20190306,14,1316A,58.0,14.0,124.0,66.0,189.0,7.0,14.0,12.0,44.0,100.0,172.0,69.0,69.0,0.2,1.1
20190306,15,1316A,34.0,16.0,120.0,,191.0,7.0,14.0,12.0,43.0,106.0,172.0,76.0,76.0,0.3,1.1
20190306,16,1316A,61.0,18.0,116.0,71.0,188.0,8.0,14.0,14.0,42.0,110.0,172.0,85.0,85.0,0.4,1.1
20190306,17,1316A,61.0,21.0,112.0,72.0,184.0,8.0,14.0,15.0,42.0,112.0,163.0,93.0,93.0,0.4,1.1
20190306,18,1316A,57.0,19.0,107.0,64.0,180.0,9.0,13.0,19.0,41.0,106.0,112.0,98.0,98.0,0.5,1.1
20190306,19,1316A,59.0,17.0,103.0,68.0,175.0,8.0,13.0,24.0,41.0,93.0,112.0,101.0,101.0,0.5,1.1
20190306,20,1316A,56.0,16.0,99.0,62.0,170.0,8.0,12.0,32.0,40.0,81.0,112.0,100.0,101.0,0.6,1.0
20190306,21,1316A,61.0,18.0,95.0,72.0,165.0,8.0,12.0,38.0,40.0,75.0,112.0,98.0,101.0,0.7,1.0
20190306,22,1316A,68.0,18.0,89.0,86.0,159.0,9.0,12.0,32.0,38.0,75.0,112.0,95.0,101.0,0.7,1.0
20190306,23,1316A,,,,,,,,,,,,,,,
20190307,0,1316A,87.0,17.0,80.0,123.0,151.0,8.0,11.0,28.0,36.0,70.0,112.0,87.0,101.0,0.7,0.8
20190307,1,1316A,88.0,17.0,74.0,126.0,147.0,8.0,11.0,27.0,35.0,65.0,112.0,65.0,65.0,0.6,0.8
20190307,2,1316A,84.0,18.0,68.0,117.0,143.0,8.0,11.0,29.0,34.0,58.0,112.0,62.0,65.0,0.6,0.8
20190307,3,1316A,75.0,18.0,61.0,99.0,138.0,8.0,10.0,35.0,33.0,50.0,112.0,58.0,65.0,0.6,0.7
20190307,4,1316A,76.0,20.0,54.0,101.0,132.0,10.0,10.0,35.0,32.0,50.0,112.0,56.0,65.0,0.7,0.7
20190307,5,1316A,83.0,26.0,45.0,115.0,124.0,11.0,10.0,35.0,31.0,50.0,112.0,55.0,65.0,0.7,0.6
20190307,6,1316A,80.0,30.0,37.0,110.0,116.0,10.0,10.0,38.0,30.0,45.0,112.0,53.0,65.0,0.8,0.6
20190307,7,1316A,79.0,31.0,29.0,108.0,108.0,10.0,9.0,45.0,29.0,36.0,112.0,51.0,65.0,0.9,0.6
20190307,8,1316A,84.0,31.0,23.0,117.0,102.0,10.0,9.0,55.0,28.0,29.0,112.0,48.0,65.0,0.8,0.6
20190307,9,1316A,75.0,29.0,21.0,99.0,98.0,10.0,9.0,42.0,28.0,53.0,112.0,46.0,65.0,0.9,0.6
20190307,10,1316A,73.0,27.0,21.0,95.0,96.0,10.0,9.0,37.0,29.0,63.0,112.0,47.0,65.0,0.8,0.6
20190307,11,1316A,63.0,23.0,21.0,76.0,93.0,9.0,9.0,30.0,29.0,75.0,112.0,50.0,65.0,0.7,0.6
20190307,12,1316A,63.0,23.0,21.0,75.0,91.0,9.0,9.0,29.0,29.0,79.0,112.0,54.0,65.0,0.6,0.6
20190307,13,1316A,56.0,20.0,21.0,61.0,90.0,8.0,9.0,26.0,30.0,87.0,112.0,58.0,65.0,0.6,0.6
20190307,14,1316A,55.0,19.0,21.0,59.0,90.0,8.0,9.0,21.0,30.0,94.0,112.0,64.0,65.0,0.6,0.6
20190307,15,1316A,54.0,22.0,22.0,58.0,88.0,8.0,9.0,20.0,31.0,98.0,112.0,72.0,72.0,0.6,0.7
20190307,16,1316A,55.0,24.0,22.0,59.0,88.0,8.0,9.0,21.0,31.0,102.0,112.0,81.0,81.0,0.6,0.7
20190307,17,1316A,64.0,27.0,22.0,78.0,88.0,8.0,9.0,26.0,31.0,99.0,106.0,87.0,87.0,0.6,0.7
20190307,18,1316A,59.0,23.0,22.0,67.0,88.0,7.0,9.0,25.0,32.0,97.0,102.0,91.0,91.0,0.6,0.7
20190307,19,1316A,55.0,25.0,23.0,60.0,88.0,7.0,9.0,29.0,32.0,90.0,102.0,93.0,93.0,0.6,0.7
20190307,20,1316A,60.0,29.0,23.0,69.0,88.0,8.0,9.0,38.0,32.0,74.0,102.0,93.0,93.0,0.6,0.7
20190307,21,1316A,72.0,34.0,24.0,94.0,89.0,8.0,9.0,46.0,33.0,62.0,102.0,90.0,93.0,0.7,0.7
20190307,22,1316A,73.0,39.0,25.0,95.0,90.0,9.0,9.0,49.0,33.0,58.0,102.0,85.0,93.0,0.7,0.7
20190307,23,1316A,75.0,42.0,26.0,99.0,90.0,10.0,9.0,52.0,34.0,55.0,102.0,80.0,93.0,0.7,0.7
20190308,0,1316A,72.0,42.0,27.0,93.0,89.0,9.0,9.0,48.0,35.0,59.0,102.0,74.0,93.0,0.7,0.7
20190308,1,1316A,74.0,44.0,28.0,97.0,88.0,9.0,9.0,68.0,37.0,34.0,102.0,34.0,34.0,0.7,0.7
20190308,2,1316A,72.0,40.0,29.0,93.0,87.0,10.0,9.0,56.0,38.0,46.0,102.0,40.0,40.0,0.7,0.7
20190308,3,1316A,69.0,40.0,30.0,88.0,86.0,14.0,9.0,53.0,38.0,48.0,102.0,43.0,43.0,0.7,0.7
20190308,4,1316A,71.0,43.0,31.0,92.0,86.0,10.0,9.0,79.0,40.0,14.0,102.0,36.0,43.0,0.7,0.7
20190308,5,1316A,80.0,49.0,32.0,109.0,85.0,11.0,9.0,86.0,42.0,5.0,102.0,29.0,43.0,0.8,0.7
20190308,6,1316A,81.0,50.0,32.0,111.0,86.0,15.0,9.0,85.0,44.0,6.0,102.0,26.0,43.0,0.8,0.7
20190308,7,1316A,79.0,49.0,33.0,108.0,86.0,18.0,10.0,86.0,46.0,6.0,102.0,23.0,43.0,0.8,0.7
20190308,8,1316A,79.0,52.0,34.0,107.0,85.0,41.0,11.0,83.0,47.0,12.0,102.0,21.0,43.0,0.9,0.7
20190308,9,1316A,85.0,49.0,35.0,119.0,86.0,40.0,12.0,69.0,48.0,33.0,102.0,21.0,43.0,0.9,0.7
20190308,10,1316A,76.0,40.0,35.0,101.0,86.0,19.0,13.0,50.0,49.0,69.0,102.0,24.0,43.0,0.8,0.7
20190308,11,1316A,74.0,32.0,36.0,97.0,87.0,12.0,13.0,27.0,49.0,102.0,102.0,31.0,43.0,0.6,0.7
20190308,12,1316A,56.0,31.0,36.0,61.0,86.0,10.0,13.0,22.0,49.0,109.0,109.0,43.0,43.0,0.6,0.7
20190308,13,1316A,58.0,36.0,37.0,66.0,87.0,14.0,13.0,21.0,48.0,117.0,117.0,57.0,57.0,0.7,0.7
20190308,14,1316A,60.0,36.0,37.0,70.0,87.0,14.0,13.0,21.0,48.0,122.0,122.0,71.0,71.0,0.6,0.7
20190308,15,1316A,56.0,37.0,38.0,62.0,87.0,14.0,14.0,21.0,48.0,125.0,125.0,86.0,86.0,0.6,0.7
20190308,16,1316A,60.0,38.0,39.0,70.0,88.0,14.0,14.0,22.0,48.0,127.0,127.0,100.0,100.0,0.6,0.7
20190308,17,1316A,63.0,39.0,39.0,75.0,88.0,12.0,14.0,24.0,48.0,121.0,127.0,112.0,112.0,0.6,0.7
20190308,18,1316A,62.0,41.0,40.0,74.0,88.0,12.0,14.0,26.0,48.0,118.0,127.0,118.0,118.0,0.7,0.7
20190308,19,1316A,62.0,41.0,41.0,74.0,88.0,11.0,14.0,31.0,48.0,109.0,127.0,118.0,118.0,0.7,0.7
20190308,20,1316A,68.0,44.0,41.0,86.0,89.0,9.0,14.0,44.0,49.0,87.0,127.0,116.0,118.0,0.7,0.7
20190308,21,1316A,76.0,52.0,42.0,102.0,90.0,11.0,14.0,47.0,49.0,78.0,127.0,111.0,118.0,0.7,0.7
20190308,22,1316A,78.0,57.0,43.0,104.0,90.0,15.0,15.0,55.0,49.0,62.0,127.0,103.0,118.0,0.8,0.7
20190308,23,1316A,87.0,62.0,44.0,123.0,91.0,12.0,15.0,50.0,49.0,67.0,127.0,96.0,118.0,0.8,0.7
20190309,0,1316A,87.0,64.0,44.0,108.0,92.0,12.0,15.0,46.0,49.0,69.0,127.0,89.0,118.0,0.8,0.7
20190309,1,1316A,88.0,65.0,45.0,114.0,92.0,13.0,15.0,54.0,48.0,60.0,127.0,60.0,60.0,0.8,0.7
20190309,2,1316A,88.0,65.0,46.0,114.0,93.0,12.0,15.0,66.0,49.0,42.0,127.0,51.0,60.0,0.8,0.7
20190309,3,1316A,92.0,68.0,48.0,112.0,94.0,14.0,15.0,71.0,49.0,33.0,127.0,45.0,60.0,0.8,0.7
20190309,4,1316A,94.0,70.0,49.0,124.0,95.0,14.0,15.0,89.0,50.0,12.0,127.0,37.0,60.0,0.9,0.7
20190309,5,1316A,95.0,71.0,50.0,130.0,96.0,14.0,16.0,89.0,50.0,12.0,127.0,32.0,60.0,0.9,0.7
20190309,6,1316A,94.0,70.0,50.0,123.0,97.0,13.0,15.0,84.0,50.0,16.0,127.0,29.0,60.0,0.9,0.7
